name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Gîte troglodytique St-Pierre en Vaux,21,288 km,287961,2 hours 38 mins,9452,2 hours 37 mins,9390,"10 Saint-Pierre en Vaux, 49350 Saint-Georges-des-Sept-Voies, France","47.332903, -0.286029",http://www.grandsgites.com/gite-49-troglo-stpierre-3369.htm,,06.88.52.82.14,02.41.51.81.76,"Gestion libre : None  Autres infos : 700 € le week-end de Pâques et de Noël  Taxe de séjour : 0,30 €/pers./nuit Location draps : 3 € Ménage fin de séjour : 60 € Animaux : Admis 5 €/cheval Chèques vacances : Non","
Découvrez un site troglodytique typique du sud-saumurois, datant du 16ème siècle pour les caves demeurantes et 18ème pour les couchages et sanitaires, dans un charmant hameau possédant un patrimoine remarquable (chapelle romane parmi les plus anciennes du département), des sites artistiques surprenants à proximité, des sentiers de randonnée, des circuits VTT, des parcours équestres balisés alentour, avec une pâture pour vos montures, la Loire et ses possibilités d'excursions en canoë ou en bateau ligérien à 5 km.
Testez également vos capacités de ""pétrissage"" autour de notre four à pain traditionnel dans la roche avec nos animateurs pour une soirée conviviale en famille ou entre amis qui se poursuivra par un repas où vous apporterez vos garnitures et où la bonne humeur sera de la partie. "
Ecole Buissonnière,35,305 km,305343,3 hours 1 min,10839,2 hours 58 mins,10701,"1 Impasse Abbé Delugeau, 49520 Le Tremblay, France","47.678297, -1.020385",http://www.grandsgites.com/gite-49-ecole-buissonniere-2935.htm,,06.81.60.38.32,02.41.94.25.75, Autres infos : Nous contacter pour un devis  Taxe de séjour : Non incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui,"
Adossé au bourg et ouvert sur la campagne, en bordure de l'axe Angers/Rennes, cette grande maison entourée d'un terrain de 1500 m² est idéale pour de grands rassemblements le temps d'un week-end, d'un court séjour ou d'une semaine. La maison est composée de deux grandes salles de vie de 45 m² chacune, d'une cuisine toute équipée, de neuf chambres, de quatre salles de bain et de sept WC. Une petite maison annexe avec quatre chambres, deux salles de bain dont une équipée pour les personnes à mobilité réduite vient augmenter la capacité d'accueil totale. Ces bâtiments sont disposés autour d'une cour fermée ce qui favorise les moments de détente extérieurs en toute sécurité.
Vous avez à proximité une salle des fêtes d’une capacité de 100 personnes pour les rassemblements plus importants."
Le Parc de la Sardière,54,325 km,325281,3 hours 2 mins,10915,3 hours 0 mins,10824,"La Sardière, 44540 Le Pin, France","47.591882,-1.160198",http://www.grandsgites.com/gite-44-parc-sardiere-1690.htm,,,02.40.03.01.82,Gestion libre : None Pension complète : 35 €/pers.  Autres infos : Du mois de mai au mois d'octobre nous louons la totalité du site : salle + 8 chalets + piscine = 960 € pour 1 nuit.  Taxe de séjour : None Location draps : None Ménage fin de séjour : 160 € Animaux : Non admis Chèques vacances : Non,"
Le Parc de la Sardière est l'endroit idéal pour se ressourcer et faire la fête. (Anniversaire, fêtes de famille, séjours de vacances...) . Au coeur d'un parc arboré et entourés de chevaux, nous mettons à votre disposition une salle de 70 places avec cuisine équipée, un hébergement de 54 lits répartis en 8 petits chalets, une piscine couverte et chauffée, un terrain de pétanque, de beach volley et un étang de 3.5 hectares. Il est possible sur le site de louer des chevaux et de faire de la calèche."
Le Bas Trémé,24,378 km,378003,3 hours 23 mins,12209,3 hours 22 mins,12094,"Le Bas Treme, 44290 Conquereuil, France","47.678261,-1.784871",http://www.grandsgites.com/gite-44-bas-treme-2387.htm,,06.64.47.97.31,02.40.07.04.15, Taxe de séjour : Non incluse Location draps : None Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non,"
Niché au cœur du Pays des Trois Rivières, situé entre Nantes et Rennes dans un cadre champêtre, le Bas Trémé vous accueille dans une magnifique salle de réception de 140 m² dans une ambiance de bois et couleurs chaleureuses. Pour toutes vos événements familiaux : mariages, anniversaires, associations, les comités d'entreprises. Notre salle dispose de 24 couchages pour faire la fête toute la nuit. Nous vous rappelons qu'il n'y a aucune limite d'heure pour la musique, afin de profiter pleinement de vos événements inoubliables."
Centre AVEA Notre Dame de Monts,126,437 km,436955,4 hours 5 mins,14717,4 hours 3 mins,14609,"6238 Impasse du Marché Guichard, 85690 Notre-Dame-de-Monts, France","46.827317, -2.133935",http://www.grandsgites.com/gite-85-avea-dame-monts-3335.htm,,07.68.56.57.46,02.51.58.80.79,"Gestion libre : A partir de 25 € Demi-pension : Nous consulter Pension complète : Nous consulter  Autres infos : En cas de  location en gestion libre, l’accès à notre cuisine est réservé à un professionnel de la restauration.  Taxe de séjour : 0,97 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : inclus Animaux : Non admis Chèques vacances : Oui","
Notre centre de vacances jouit d'un environnement idéal, propice à la détente et à la découverte. Il est situé à 400m de la plage, accessible à pied par des sentiers pédestres et cyclables. Le village de Notre Dame de Monts est à quelques minutes à pied et permet de bénéficier de toutes les commodités sans avoir besoin d'utiliser son véhicule.
Notre centre a les pieds dans le sable et à l'ombre des pins dans un environnement très calme. Il se compose de deux bâtiment. Au rez-de chaussée du bâtiment principal, une grande salle de 130m² ouverte sur un espace de restauration pourra accueillir l'ensemble des convives et se prête facilement aux évènements festifs tels que les cousinades, anniversaires ou fêtes familiales. Nous disposons d'une cuisine professionnelle de collectivité et très bien équipée, pouvant être mise à disposition des groupes. A l'étage, l’hébergement s'organise sous forme de dortoirs de 8 à 10 lits. Le second espace d'hébergement propose des chambres de 2 à 4 lits."
Gites de la Roullière,25,355 km,354770,3 hours 15 mins,11671,3 hours 13 mins,11568,"Unnamed Road, 49710 Sèvremoine, France","47.011284,-1.056097",http://www.grandsgites.com/gite-49-roulliere-1251.htm,,,06.70.07.14.69 / 06.64.41.41.92,"Gestion libre : None  Autres infos : Les tarifs indiqués sont les tarifs maximum pour 25 personnes. Pour 16 personnes, tarif moins 100 € week-end 1 nuit, moins 160 € pour week-end 2 nuits.  Taxe de séjour : Non incluse Location draps : Non inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Au coeur de la vallée de la sèvre nous vous accueillons dans nos 3 gites et nos 2 appartements dans un environnement calme et agréable à 800 m du village ou vous pouvez trouver ce dont vous avez besoin dans la supérette et la boulangerie et même à l'occasion un traiteur. Vous avez sur place pour chaque hébergement un salon de jardin, barbecue, transats. Vous pouvez profiter d'une piscine chauffée et couverte de mai à fin septembre. Vous avez un portique, un baby-foot et un ping-pong. Vous pouvez également vous promener le long de la rivière et pécher éventuellement. Aux environs, équitation, canoé-kayak. Région riche en curiosités historiques et culturelles. Le Puy du Fou, son parc et la Cinescénie le soir à 22 km de chez nous, le Futuroscope 125 km et les plages vendéennes."
Écurie du Marais,21,413 km,413388,3 hours 44 mins,13448,3 hours 40 mins,13170,"23 Rue du Port Grenouillet, 85490 Benet, France","46.357586, -0.666427",http://www.grandsgites.com/gite-85-ecurie-marais-3152.htm,,06.80.68.38.78,02.51.52.98.38,"Gestion libre : None  Autres infos : Tables d'hôtes:  Taxe de séjour : 0,50 €/nuit/pers. Location draps : 7 € Ménage fin de séjour : 130 € Animaux : Non admis Chèques vacances : Oui","
Bienvenue à l'Ecurie du Marais, au coeur du Marais Poitevin où nous vous accueillons dans notre ferme pédagogique et de séjour. Notre hébergement de 21 couchages peut être augmenté de 16 personnes supplémentaires grâce à nos quatre roulottes de quatre couchages chacune. Mauve, animatrice environnement et patrimoine sera votre guide pour vous proposer de découvrir les atouts de notre région. Quel que soit votre choix de séjour, le calme et la détente seront au rendez-vous de vos attentes."
Villa Waroc'h,26,440 km,439844,4 hours 1 min,14487,3 hours 59 mins,14369,"1 Rue du Maréchal Foch, 44490 Le Croisic, France","47.282704,-2.510751",http://www.grandsgites.com/gite-44-waroch-882.htm,,06.08.22.91.34,02.41.72.22.14,"Gestion libre : None  Autres infos : Pas de location au week-end en juillet et août.  Taxe de séjour : 0,75 €/pers./nuit Location draps : Inclus Ménage fin de séjour : 190 € Animaux : Non admis Chèques vacances : Oui","
Face à l'océan, sur la route de la Côte Sauvage du Croisic, au milieu d'un site protégé, se dresse ""Waroc'h"" : grande villa blanche en granit, orientée plein sud. De toutes les pièces, vous voyez la mer, les rochers, les bateaux de pêche, les voiliers, le lever et le coucher du soleil. Les plages et les criques toutes proches vous invitent à la baignade ou à la méditation, ce lieu est magique ! Les tempêtes qui peuvent s'y déchaîner vous entraînent dans un autre monde. Le ""quotidien"" est simplifié : outre les commerces situés sur le port ou dans la ville du Croisic (avec ses marchés 2 fois par semaine), vous trouverez à environ 300 m : une grande surface, une boulangerie, une laverie automatique, une pizzeria, une poissonnerie, une station-service assurant aussi la location des 2 roues, maison pluridisciplinaire de santé, etc... Des restaurants aux menus variés, ainsi que de nombreuses crêperies, sont à proximité. Six parkings privés, dans l'enceinte de la cour, vous permettent de garer vos voitures en toute tranquillité. Du mobilier de jardin vous invite à la détente."
Les Papinières,18,379 km,379062,3 hours 29 mins,12521,3 hours 27 mins,12409,"101 Les Hautes Papinières, 85110 Saint-Prouant, France","46.757754,-0.985933",http://www.grandsgites.com/gite-85-papinieres-1050.htm,,06.30.35.09.01,02.51.66.42.22,"Gestion libre : None  Autres infos : Basse saison : octobre à mars  Taxe de séjour : 0,65 €/pers./nuit Location draps : Non inclus Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Oui","
A 20 km du Puy du Fou, 1h de la mer ou de la Venise Verte, idéal pour partager un moment en famille ou entre amis. Notre grange rénovée vous charmera par son cadre bucolique et sa piscine extérieure. Petits commerces et traiteur à 2 km ainsi que restaurants de très bonne qualité à proximité. A 10 km, multiples commerces et activités accessibles."
Domaine des Mille Oiseaux,60,258 km,257702,2 hours 21 mins,8464,2 hours 20 mins,8378,"La Pironnière, 53170 Villiers-Charlemagne, France","47.9327628,-0.6807876",http://www.grandsgites.com/gite-53-la-pironniere-717.htm,,06.95.04.76.55,02.43.07.76.37,Gestion libre : None  Autres infos : Gestion libre le week-end  Taxe de séjour : Incluse Location draps : 6 €/pers. Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui,"
Les gîtes de la Pironnière, gîtes 3 épis d'accueil et de séjour, se situent à Villiers-Charlemagne (entre Laval et Chateau-Gontier, sur la RN162), au coeur du Maine Angevin, région du bocage mayennais. Pour vos vacances, mariages, cousinades et autres, vous trouverez calme et tranquillité dans un espace de verdure. Les gîtes sont implantés sur un terrain arboré de 4 Ha, 2 étangs sont à votre disposition pour la promenade et la pêche. Les gîtes sont conformes aux normes sanitaires actuelles (D.A.S.S., D.S.V., Jeunesse et Sports, PMI, Education Nationale)."
Le Bois du Tay,17,238 km,237817,2 hours 25 mins,8714,2 hours 24 mins,8626,"Le Bois du Tay, 53160 Hambers, France","48.2840068,-0.4266268",http://www.grandsgites.com/gite-53-bois-du-tay-410.htm,,,02.43.01.21.60,"Gestion libre : None  Autres infos : Forfait ménage de 65 € pour moins de 2 nuitées et 85 € à partir de 3 nuitées (facultatif mais conseillé).  Taxe de séjour : 0,50 €/nuit/adulte Location draps : 4,50 € Ménage fin de séjour : 65 à 85 € Animaux : Oui Chèques vacances : Oui","
Au coeur d'une forêt de 135 Ha, notre gîte de groupe vous propose un séjour en totale harmonie avec la nature. Idéal pour les randonneurs (à pied, en VTT, à cheval) ou les soirées entre amis ou en famille. Nombreuses activités sur place : piscine en été, tir à l'arc, sarbacane, parcours d'orientation, chasse au trésor, VTT. N'hésitez pas à venir vous ressourcer dans notre belle forêt, le temps d'une escapade, d'un week-end ou d'un plus long séjour."
Le Bas Aulnay,23,325 km,325089,3 hours 1 min,10868,3 hours 0 mins,10778,"202 Le Bois du Pin, 44540 Le Pin, France","47.6049912,-1.1398423",http://www.grandsgites.com/gite-49-bas-aulnay-825.htm,,,02.41.94.18.09,"Gestion libre : Un devis détaillé et adapté à votre événement vous sera expédié sur simple demande.  Taxe de séjour : Incluse
 Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Admis 3 € Chèques vacances : Oui","
Le Bas Aulnay, idéalement situé au milieu du Grand Ouest, vous accueillera dans un cadre agréable et privatif. De grandes chambres, une cuisine équipée, une piscine extérieure, le tout avec pour seuls voisins ""toto et kiki"" nos ânes. Le temps d'un week-end, d'une semaine en groupe ou entre amis."
Domaine de la Frouardière,15,402 km,401803,3 hours 48 mins,13674,3 hours 46 mins,13552,"La Frouardière, 85410 Cezais, France","46.608492, -0.795948",http://www.grandsgites.com/gite-85-domaine-frouardiere-2618.htm,,06.09.72.00.12,02.51.50.67.69,Gestion libre : None  Taxe de séjour : Non incluse Location draps : 10 € Ménage fin de séjour : 110 € Animaux : Non admis Chèques vacances : Non,"
Le Domaine de la Frouardière possède le charme des demeures de pierres du XVIème siècle, en Sud Vendée. Repris en août 2014 par Sylvie et Jean-Paul RONCIER, ce corps de ferme de caractère vient d’être entièrement rénové afin de permettre une décoration et un confort moderne, tout en respectant le charme authentique de ce lieu. Dimensionné pour accueillir confortablement une quinzaine de personnes, l’espace est réparti entre 3 gîtes communiquant, offrant ainsi l’usage de 3 salons, 3 cuisines aménagées dont l’une permettant de réunir tout le groupe durant les repas, 6 lits double répartis dans 6 chambres individuelles et 8 lits simples répartis dans 4 chambres individuelles, 6 salles de bain et 7 toilettes en totalité. Une piscine chauffée de mai à septembre et sécurisée de 10,40 m sur 5,60 m au pied des maisons, un terrain de tennis, un mini-golf de 9 trous, un billard, un baby-foot, une table de ping-pong et des jeux pour enfants font partie des aménagements à disposition des locataires, ainsi qu’un espace barbecue couvert permettant de réunir une grande tablée extérieure."
L'Ecole du Bonheur,20,426 km,426373,3 hours 41 mins,13259,3 hours 38 mins,13108,"31-33 D760, 85150 Saint-Mathurin, France","46.562695, -1.716498",http://www.grandsgites.com/gite-85-ecole-bonheur-2972.htm,,07.77.32.47.16,02.41.62.37.49,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
A seulement 10 minutes des belles plages des Sables d'Olonne et de la côte sauvage, venez découvrir cette ancienne et authentique école restaurée en gîtes. Venez passer des vacances ou un week end entre amis ou en famille. A l'intérieur le gîte de 350 m² offre 8 chambres, 7 salles de bains ou salle d'eau, une cuisine de plus de 35 m² et une pièce de vie de plus de 70 m². Une capacité totale de 20 couchages. A l'extérieur vous pourrez profiter d'un parking sécurisé, d'un jardin très agréable et arboré, d'une piscine sécurisée chauffée d'avril à octobre (9x4m) traitement au sel, un trampoline, une table de ping pong, le prêt de vélos. L'ensemble est entièrement clos de murs pour la sécurité de vos enfants. Le terrain de foot communal est à proximité."
Gîte du Patis,14,211 km,211492,1 hour 54 mins,6827,1 hour 53 mins,6768,"Le Pâtis, 72500 Beaumont-Pied-de-Bœuf, France","47.744421,0.402948",http://www.grandsgites.com/gite-72-patis-2363.htm,,06.80.65.87.74,02.43.79.47.55,"Gestion libre : None  Taxe de séjour : 0,44 €/pers./nuit Location draps : 10 €/pers. Ménage fin de séjour : 70 € Animaux : Non admis Chèques vacances : Non","
Le gîte est situé à 2 km du village de Beaumont Pied de Bœuf, au cœur de la vallée du Loir et à proximité de la forêt de Bercé. Le gîte est équipé pour accueillir 14 personnes. Vous pourrez profiter du terrain paysagé. Vous disposez d'une large cour fermée et d'une terrasse en accès direct du séjour. 3 des chambres ont leurs salles d'eau. Le séjour est équipé pour recevoir jusqu'à 25 personnes avec une cuisine américaine toute équipée."
Gîtes Le Repaire,23,416 km,415886,3 hours 45 mins,13494,3 hours 43 mins,13353,"9 La Grande Bougrelière, 85210 Saint-Martin-Lars-en-Sainte-Hermine, France","46.6090982,-0.9741032",http://www.grandsgites.com/gite-85-le-repaire-587.htm,,,06.13.99.42.27,"Gestion libre : None  Autres infos : Les tarifs sont indiqués pour l'ensemble de la location et pour le nombre maximum de personnes. Ils incluent les charges (eau, électricité, chauffage), ainsi qu'une remise de 10% sur la location des 2 gîtes.  Taxe de séjour : Non Location draps : Possibilité de louer le linge 5 €/pers./séjour Ménage fin de séjour : 250 € les 2 gîtes (Ethique 100€ / Rustique 150€) Animaux : Admis (avec l'accord du propriétaire) Chèques vacances : Oui","
Cette ancienne ferme rénovée et isolée en campagne vendéenne, est composée de 2 gîtes mitoyens et indépendants : Le Repaire ""Ethique"" pour 10 personnes et le Repaire ""Rustique"" pour 13 personnes. Vous avez la possibilité de louer les 2 gîtes séparément, ou ensemble pour un groupe de 23 à 28 personnes. Idéal pour les réunions de famille, amis, anniversaire, mariage, fêtes... Cet ensemble de 2 gîtes spacieux et chaleureux propose 380m2 habitables avec 9 chambres (dont une chambre dortoir /salle-de-jeux) ainsi qu'un espace couchage 2 personnes en mezzanine, un grand salon avec cheminée, 3 salles de bain, 2 salles d'eau (dont une adaptée pour personnes handicapées) et de 4 WC. Vous apprécierez la convivialité de la salle-à-manger du Gîte Rustique qui permet de rassembler 30 personnes, avec l'accès pratique à une cuisine toute équipée de 20m², et à une véranda qui peut aussi accueillir 10-12 personnes (exemple : une tablée d'enfants)."
Moulin de Poupet,16,360 km,359571,3 hours 14 mins,11657,3 hours 12 mins,11540,"Poupet, 85590 Saint-Malô-du-Bois, France","46.921446, -0.873334",http://www.grandsgites.com/gite-85-moulin-poupet-3414.htm,,,02.51.92.31.45,"Gestion libre : None  Autres infos : Petit-déj, demi-pension et pension complète : sur devis.  Taxe de séjour : Non incluse Location draps : Inclus Ménage fin de séjour : 200 € Animaux : Admis Chèques vacances : Oui","
A 10 minutes du Puy du Fou, au bord de la Sèvre Nantaise, le Moulin de Poupet vous accueille pour un séjour au calme. Entièrement rénové, le Moulin allie le charme des vieilles pierres à la modernité du confort.
Classé Meublé de Tourisme 4 étoiles, le Moulin vous apporte tout le confort nécessaire à un séjour reposant. La piscine couverte et chauffée du camping (5 minutes à pieds) vous est ouverte du 15 mai au 15 septembre. Aux portes du gite, vous trouverez une base de canoë, des sentiers de randonnée à pieds ou en VTT."
Le Gîte de la Filature,83,375 km,374622,3 hours 23 mins,12172,3 hours 20 mins,12022,"1 Angreviers Rive Droite, 44190 Gorges, France","47.115493,-1.31505",http://www.grandsgites.com/gite-44-filature-1434.htm,,,06.58.26.1234,"Gestion libre : None  Autres infos : Sont compris dans l'offre, la location de la salle, la grande cuisine (3 frigos, 2 lave-vaisselles, 2 éviers avec douchette, une gazinière grande largeur), les hébergements (12 chambres et le dortoir), la sono, la vaisselle, le mobilier, l'accès à la cour  Taxe de séjour : 15 € pour l'ensemble du groupe Location draps : Non inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Non","
A Gorges, à moins de 15 mn du périphérique de Nantes (porte du vignoble), une ancienne filature construite en 1827 surplombant la Sèvre nantaise, au coeur du vignoble nantais, reconvertie en gîte de groupe, accueille vos fêtes familiales ou vos évènements professionnels, dans une ambiance de LOFT. La salle est entièrement équipée pour 132 convives (tables chaises, vaisselles, ustensile, Wifi, sono à disposition) et le site permet de coucher sur place dans les étages jusqu'à 83 personnes, réparties dans 12 chambres et un grand dortoir. Des tables de pique-nique et 2 barbecues sont à votre disposition dans la cour."
Gite  La Rouaudière ,14,303 km,303483,2 hours 51 mins,10252,2 hours 49 mins,10167,"La Rouaudière, 53800 Congrier, France","47.819023,-1.139704",http://www.grandsgites.com/gite-53-rouardiere-2756.htm,,,02.43.06.77.86,Gestion libre : None  Taxe de séjour : Incluse Location draps : 13 € Ménage fin de séjour : 80 € Animaux : Admis (forfait ménage obligatoire) Chèques vacances : Oui,"
Au cœur de l'Anjou, et aux marches de la Bretagne un gîte dans un espace verdoyant de 1500 m² entièrement rénové vous attend. 
"
Gîte de la Colmont,60,300 km,300300,2 hours 44 mins,9813,2 hours 42 mins,9706,"2 Place de la Butte Saint-Laurent, 53120 Gorron, France","48.4100039,-0.8158690",http://www.grandsgites.com/gite-53-la-colmont-329.htm,,,02.43.08.66.16,"Gestion libre : None  Autres infos : Possibilité de louer en demi gîte du 1er septembre au 31 mars:  Taxe de séjour : Pas de taxe de séjour Location draps : 2,50 € Ménage fin de séjour : 340 € Animaux : Admis sous condition Chèques vacances : Oui","
Idéal pour l'hébergement des groupes jusqu'à 60 personnes, le gîte de la Colmont est situé au coeur de la commune de Gorron et à quelques minutes à pieds des activités sportives."
Gîte du Menhir,26,408 km,408086,3 hours 36 mins,12957,3 hours 33 mins,12800,"5 Route du Menhir le Calvaire, 44160 Pontchâteau, France","47.437203,-2.139634",http://www.grandsgites.com/gite-44-menhir-1130.htm,,,06.07.27.50.66,"Gestion libre : None  Autres infos : Nous consulter pour la pension complète, demi pension, petit déjeuner. Possibilité d'organiser la préparation des repas par un traiteur local.  Taxe de séjour : None Location draps : Lit simple : 8 € Ménage fin de séjour : 110 € Animaux : Admis Chèques vacances : Non","
Proche parc Grande Brière, à 30 km de l'océan. Maison de campagne de 12 pièces pour 25 personnes, rénovée avec des matériaux chauds (pierres, bois, grès), tout confort : 2 cheminées, cuisine : congélateur, lave et sèche-linge, lave-vaisselle, 7 chambres + 1 dortoir traversant, 2 salles de bains, 2 salles d'eau. Chauffage central pour l'hiver. Véranda, terrasse au sud, vue sur nature. Vacances/fêtes... en groupe famille, amis. "
Centre de Voile du Vieil,60,446 km,445963,4 hours 24 mins,15839,4 hours 23 mins,15775,"32 Rue du Cloucq du Vieil, 85330 Noirmoutier-en-l'Île, France","47.024358,-2.253689",http://www.grandsgites.com/gite-85-centre-voile-1839.htm,,,02.51.36.45.82,"Nuit + Petit-déj : 26,00 € Demi-pension : 38,30 € Pension complète : 48,30 €  Autres infos : Gestion libre : 45,00 €/chambre/ nuit et forfait location salle à manger et cuisine : 275 €/24h  Taxe de séjour : None Location draps : 4,00 € Ménage fin de séjour : None Animaux : Non admis Chèques vacances : Oui","
Le centre est implanté dans la partie nord de l'île, au coeur d'un village de pêcheurs et d'agriculteurs. Le centre est à 200 m de la plage de la Clère, idéale pour la baignade et la voile;ainsi que d'une zone rocheuse propice à la pêche à pied. Le centre, familial et à taille humaine, est composé d'une partie hébergement et d'une autre comprenant la cuisine de collectivité et des salles de restauration et d'activités."
L’Ancienne Ecole ,22,431 km,431052,3 hours 50 mins,13786,3 hours 45 mins,13496,"2 Route de Velluire, 85770 Le Gué-de-Velluire, France","46.372803, -0.918613",http://www.grandsgites.com/gite-85-ancienne-ecole-2189.htm,,06.82.26.24.00,02.40.31.87.16,"Gestion libre : None  Autres infos : Tarifs sur une base de 1 à 16 personnes.  Taxe de séjour : 0,55 €/pers./nuit Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Non","
Entièrement rénovée en pierres apparentes, avec deux salles de jeux, une cour (grand bac à sable) et un préau, un grand jardin avec balançoire, le tout sur un terrain clos de murs. 
Une très grande maison accessible à un couple, une famille ou, encore mieux, à plusieurs familles (jusqu'à 22 couchages + 3 bébés). Une autre maison (L'Ancien Théâtre) qui se trouve à 30m sur le même trottoir, offre 9-14 couchages supplémentaires et une très grande pièce de vie de 95 m² (pouvant accueillir 30 convives)."
Les Bacchusiennes,19,308 km,307588,2 hours 48 mins,10099,2 hours 47 mins,10015,"Le Pont de Livier, 49700 Saint-Georges-sur-Layon, France","47.201937, -0.409493",http://www.grandsgites.com/gite-49-bacchusiennes-3030.htm,,06.20.46.47.99,02.41.59.68.23,"Gestion libre : None Nuit + Petit-déj : None Demi-pension : None Pension complète : None  Autres infos : Nous contacter pour un devis  Taxe de séjour : 0,75 €/pers./nuit Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis 5 € Chèques vacances : Oui","
Nous sommes viticulteurs en Anjou et avons une grande salle d'accueil avec un gîte et des chambres d'hôtes pour des déplacements conviviaux entre amis ou en famille."
Ferme de la Poterie,80,218 km,217949,1 hour 55 mins,6899,1 hour 54 mins,6843,"La Poterie, 72350 Saint-Denis-d'Orques, France","48.031164,-0.248212",http://www.grandsgites.com/gite-72-ferme-poterie-510.htm,,,06.95.87.94.15,"Gestion libre : None  Autres infos : Location forfaitaire pour un week-end ordinaire (du vendredi 17h au dimanche 18h, horaires flexibles selon disponibilités), un week-end prolongé (Pentecôte, Nouvel An, etc...), un midweek (lundi au vendredi) ou à la semaine.  Taxe de séjour : Non incluse Location draps : Non Ménage fin de séjour : 190 € Animaux : Oui Chèques vacances : Oui","
Grand gîte aménagé dans d'anciens corps de ferme isolés en pleine campagne avec vue dégagée sur une vallée de bois et prairies. A 2 h de Paris et 35 mn du Mans. La Poterie comporte une salle de réception pouvant accueillir de 80 à 120 personnes, 15 chambres et lofts pouvant héberger 80 personnes. Traiteur et loisirs de groupe sur place. "
Gîte La Barboire,27,276 km,276174,2 hours 36 mins,9384,2 hours 35 mins,9303,"La Barboire, 53640 Champéon, France","48.356666,-0.487187",http://www.grandsgites.com/gite-53-la-barboire-1316.htm,,,06.23.08.09.48,Gestion libre : None  Autres infos : Week-ends moyenne saison :  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : 130 € Animaux : Non admis Chèques vacances : Non,"
La Barboire est un ensemble de 2 bâtiments aménagés dans une ancienne ferme; le lieu idéal pour un week-end nature, une soirée entre amis ou des vacances en famille. Un endroit convivial, calme et chaleureux. Vous disposerez d'un gite spacieux de 9 chambres à la décoration soignée et une salle à manger pouvant accueillir jusqu'à 40 personnes. Le gîte est à la fois isolée au milieu des prairies, et proche des grands voies de communication (N12 vers Paris ou Rennes). Les dépendances ont été aménagées en conservant l'authenticité de la bâtisse posée sur les rochers, poutres apparentes."
Gîte entre Terre et Mer,18,397 km,396701,3 hours 30 mins,12626,3 hours 28 mins,12477,"La Ferrière, 44260 Prinquiau, France","47.346514,-2.002666",http://www.grandsgites.com/gite-44-terre-mer-1875.htm,,06.88.36.44.22,02.40.58.30.20,"Gestion libre : None  Autres infos : Possibilité de louer les gîtes séparément.
Pour les tarifs nous consulter  Taxe de séjour : Incluse Location draps : 100 € Ménage fin de séjour : 120 € Animaux : Non admis Chèques vacances : Non","
Entre tradition et modernité, le gîte de la Ferrière à Prinquiau vous offre une tranquillité entre Mer et Terre. Il est situé près de grands axes routiers qui faciliteront vos déplacements. L’océan : La Baule et Saint-Nazaire sont à 30 mn. Le Pays de Brière et ses marais paisibles pour des balades entre histoire et nature sublime. Nantes et ses machines de l’Île (à 30 mn) pour d’inoubliables moments de découverte et de rêve. Piscine municipale couverte, Tepacap, activités nautiques  à 10-15 mn. Gite de groupe composé de 3 gîtes communiquant entre eux par un jardin. 
Grande salle commune située dans le gite n°1."
L’Ancien Théâtre,14,431 km,431120,3 hours 50 mins,13790,3 hours 45 mins,13499,"8-10 Rue de l'Église, 85770 Le Gué-de-Velluire, France","46.372714, -0.919765",http://www.grandsgites.com/gite-85-ancienne-theatre-2190.htm,,06.82.26.24.00,02.40.31.87.16,"Gestion libre : None  Autres infos : Tarifs sur une base de 1 à 11 personnes  Taxe de séjour : 0,55 €/pers./nuit Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Non","
Ancienne salle paroissiale utilisée il y a encore une dizaine d’années comme petit théâtre du village avec une très grande pièce de vie de 95m². Ce nouveau gite complète, par cet espace de convivialité, l'Ancienne Ecole (qui peut recevoir 16-22 personnes) qui se trouve à 30m sur le même trottoir, pour des réunions de familles, amis, anniversaires, mariages, fêtes ... les repas étant servis dans cette grande salle et les couchages étant répartis sur les 2 maisons (soit 14+22 = 36 couchages + 4 bébés). Autre possibilité de combiner la location avec une autre maison se trouvant à 16km (Chaillé les Marais - L'Ancienne Ferme, représentant 24-32 couchages supplémentaires + 3 bébés).
"
