name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Centre de Vacances AVEA Crépey,66,279 km,279395,2 hours 44 mins,9868,2 hours 38 mins,9468,"25 Crépey, 21360 Aubaine, France","47.118857, 4.734987",http://www.grandsgites.com/gite-21-avea-crepey-3499.htm,,,07.81.44.33.32," Autres infos : Devis sur demande  Taxe de séjour : 0,40 €/nuit/pers. Location draps : 5 € Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui","
Crepey est un charmant hameau perché à 600m d’altitude entre forets et pâturages, à 16km de Beaune, dans le département de la côte d’or en Bourgogne, dont le climat des vignobles est classé patrimoine mondial par l’UNESCO. Le centre de vacances est situé en pleine nature dans la Vallée de l’Ouche réputée pour son patrimoine naturel et culturel préservé.                                                                                                                                                                                                                  "
Base Daniel Bailly,60,176 km,175726,1 hour 53 mins,6771,1 hour 46 mins,6332,"D485, 89170 Saint-Fargeau, France","47.609641, 3.115271",http://www.grandsgites.com/gite-89-base-daniel-bailly-3057.htm,,,03.86.74.04.07,Gestion libre : Nous consulter Demi-pension : Nous consulter  Autres infos : Nous consulter pour un tarif précis suivant la taille de votre groupe.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
A 2 h de Paris, dans un cadre naturel et arboré, le calme et la tranquillité sont propices à tous groupes scolaires, familles, associations, comité d'entreprise. Repas simples ou commande particulière. 3 chalets proches les uns des autres de 13 couchages (2 chambres pour 6 lits superposés et un simple) Sanitaires et douches. Un dortoir de 9 lits superposés et 2 lits simples - douches et sanitaires collectifs. Village de 6 marabouts sur plate-forme en ciment, de 8/9 couchages lits individuels avec sommier et matelas. Salle à manger lumineuse pouvant servir à des activités : 70 personnes. Terrasse extérieure couverte: 40 personnes. Grand barbecue en dur, couvert, tables et bancs disponibles. La salle à manger peut être louée séparément du gite, espace vert et forestier idéal pour apéritifs, vin d'honneur, barbecue et jeux de plein air apprécié des enfants.
 "
La Revenue,14,290 km,289960,3 hours 8 mins,11250,3 hours 2 mins,10936,"Bois de la Revenue, 71190 Laizy, France","46.904656, 4.178800",http://www.grandsgites.com/gite-71-la-revenue-3178.htm,,,06.76.12.00.86,Gestion libre : None  Taxe de séjour : Incluse Location draps : 15 € Ménage fin de séjour : Inclus Animaux : Admis 60 € Chèques vacances : Oui,"
La Revenue est un endroit d’exception, maison et extérieurs très spacieux pour séjour inoubliable au cœur de la Bourgogne. Une salle de bains par chambre (douche 90, WC, Lavabo), grand espace salon avec cheminée, espace repas avec cuisine, terrasse équipée, grand barbecue, chaises longues pour le farniente, espaces pour jeux et pétanque. Rénovation de caractère accompagnée d'un décorateur. Endroit très calme, village à 3 mn (Boulangerie, épicerie, auberge...), piscine à 5 mn, Autun à 13 mn, Route des vins à 20 mn, Beaune à 25 mn..."
Manoir des Grandes Vignes,34,391 km,391469,3 hours 34 mins,12847,3 hours 27 mins,12447,"33 Rue des Grandes Vignes, 71960 Prissé, France","46.322423,4.751973",http://www.grandsgites.com/gite-71-grandes-vignes-1558.htm,,,03.85.37.84.99,"Gestion libre : None  Autres infos : Conditions spéciales week-ends prolongés et fêtes : nous consulter  Taxe de séjour : 0,40 €/pers./nuit de + de 18 ans Location draps : 8 € la paire Ménage fin de séjour : 70 à 200 € Animaux : Non admis Chèques vacances : Oui","
En Bourgogne du Sud, le Manoir des Grandes Vignes, propriété des Vignerons des Terres Secrètes, est une maison de caractère du début du XXème siècle située en bordure de voie verte dans le village de Prissé. A 5 mn de Mâcon, de sa gare TGV Mâcon-Loché, des sorties d'autoroutes Mâcon-sud de l'A6 et de l'A40, entre vignes et Monts du Mâconnais, ce gîte spacieux est un lieu très agréable pour se retrouver en famille ou entre amis, ou pour des stages ou regroupements associatifs. Si vous vous mariez dans la proche région, vous pouvez y loger une partie de vos invités. Il accueille également régulièrement des groupes de randonneurs venus pour emprunter les nombreux sentiers sur les pas de Lamartine, des moines de Cluny et marcher sur les chemins du Grand Site de Solutré Vergisson Pouilly. La Cave Les Vignerons des Terres Secrètes toute proche est une invitation à découvrir les vins du Terroir : Bourgogne, St Véran, Mâcon, Crémant... visite et dégustation offertes (hors période de vendanges, sur rendez-vous). Possibilité de mise à disposition d'une grande salle de réunion au dessus de l'espace de dégustation."
Domaine des Lammes,50,156 km,155522,1 hour 47 mins,6391,1 hour 40 mins,6019,"2 Rue des Surgeons, 89210 Venizy, France","48.01776,3.702809",http://www.grandsgites.com/gite-89-domaine-lammes-2021.htm,,,03.86.43.44.42,Gestion libre : None  Taxe de séjour : Non inclus Location draps : Non inclus Ménage fin de séjour : Inclus Animaux : Admis  Chèques vacances : Non,"
A la frontière de la Bourgogne et de la Champagne, à 4 km de Saint-Florentin, en pleine nature, le domaine des Lammes se compose d'une ferme château et d'une maison romantique, l'une de 23 personnes et l'autre de 27 personnes."
Gîte de Salives,19,287 km,287486,3 hours 1 min,10885,2 hours 55 mins,10480,"Rue d'Amont, 21580 Salives, France","47.616629,4.916263",http://www.grandsgites.com/gite-21-salives-1943.htm,,,06.84.21.33.52,Gestion libre : None  Taxe de séjour : Incluse Location draps : 10 € Ménage fin de séjour : 80 € Animaux : Non admis Chèques vacances : Non,"
Le gîte est situé au cœur de Salives, joli petit village médiéval entouré de remparts. Selon la saison vous pourrez profiter du barbecue dans la cour privée ou d’une fondue bourguignonne au coin du feu en famille ou entre amis."
La Métairie,65,150 km,150394,1 hour 41 mins,6047,1 hour 35 mins,5727,"207 La Métairie, 89130 Mézilles, France","47.708571, 3.170223",http://www.grandsgites.com/gite-89-la-metairie-2467.htm,,,03.86.45.42.02,"Gestion libre : 1100 à 1795 € du samedi matin au dimanche après-midi selon taille du groupe Demi-pension : Nous consulter Pension complète : Nous consulter  Autres infos : Gestion libre les week-ends  Taxe de séjour : 0,60 €/nuit/adulte Location draps : 6 € Ménage fin de séjour : 192 à 300 € Animaux : Admis tenus en laisse Chèques vacances : Non","
Ancienne ferme restaurée à 2 heures au sud de Paris entre A6 et A77 et proche du chantier médiéval de Guédelon. Jardin paysager clos d'un hectare. Salle de caractère (90m²) avec cheminée. Grande cuisine équipée groupe. 17 chambres de 2 à 6 lits avec sanitaires particuliers attenants à chaque chambre. Location de salles d'activités possibles pour stage en pension complète. Aménagements et équipements écologiques : panneaux solaires, chauffage copeaux de bois,environnement préservé. Un grand espace couvert d'extérieur de 300 m². Grande terrasse contre pignon plein sud. Mobilier de jardin, table de ping-pong, filet de volley et cages de foot disponibles."
Le Trot'in Chair,15,397 km,397451,3 hours 53 mins,13987,3 hours 47 mins,13615,"Terre de Buchot, 71220 Martigny-le-Comte, France","46.510274, 4.321108",http://www.grandsgites.com/gite-71-trotin-chair-2567.htm,,06.78.05.04.33,03.85.24.49.21,Gestion libre : None Nuit + Petit-déj : None Demi-pension : None  Autres infos : Hébergement cheval: 4 €  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis 3 € Chèques vacances : Oui ,"
Au cœur du bocage de Bourgogne, ancien corps de ferme rénové composé de 3 chambres et un chalet. Prestation d'équitation de pleine nature sur place. 25 hectares de prairie pour accueillir des chevaux."
Les Roches,15,303 km,303458,3 hours 0 mins,10828,2 hours 54 mins,10452,"8 La Perdrière, 71490 Créot, France","46.920039,4.612956",http://www.grandsgites.com/gite-71-roches-creot-1729.htm,,06.32.44.45.09,04.75.60.00.25,"Gestion libre : None  Autres infos : Semaine : du samedi 16 h au vendredi 17 h  Taxe de séjour : 0,35 €/nuit/adulte Location draps : Lit simple  10 € - double  12 €  Ménage fin de séjour : 100 € Animaux : Non admis Chèques vacances : Non","
Grande  maison familiale située sur un coteau ensoleillé, entourée d’un grand jardin clos avec pelouse, tonnelle de  rosiers, terrasse couverte, en contre bas dans un petit vallon coule un joli  ruisseau. Du balcon de la maison vous aurez une très belle vue sur la vallée de la Cozanne, la Montagne des trois Croix, et les vignes de la Côte de Beaune, le  Mont Rome Château équipé pour l’escalade.
Vous pourrez pratiquer la randonnée sur les circuits du pays Beaunois (36), de la vallée de la Dheune 65 km en boucles et du Jean Marc Boivin (1300 m de dénivelé) qui vous mènera au bout du monde. Cirque de falaises calcaire avec grotte et cascade. Autour vous pouvez visiter les châteaux de La Rochepot, Château de Rully, de Marguerite Bourgogne, Beaune.
"
Gîte La Source des Sylves,22,295 km,294805,3 hours 21 mins,12036,3 hours 15 mins,11698,"Les Domas, 71190 Mesvres, France","46.844990, 4.264033",http://www.grandsgites.com/gite-71-source-sylves-3307.htm,,,06.12.94.12.67,Gestion libre : None Nuit : 25 € Demi-pension : 55 € Pension complète : 69 €  Autres infos : Les tarifs sont établis sur demande en fonction du nombre de personnes et de la demande pour un ou deux gîtes ainsi que la salle de réception.  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : 50 € Animaux : Non admis Chèques vacances : Non,"
La Source des Sylves, un grand gîte pour 12 à 16 personnes avec une piscine et une grande salle de 100 m² avec cuisine de 30 m² pour l'organisation de stages ou de séjours à thèmes destiné aux particuliers pour des évènements privés. Son annexe le gîte Les Prâts pour 7 personnes  à 5 mn en complément d'hébergement. Au milieu d'une nature sauvage et préservée,sur le tracé de chemins de randonnée et de VTT, ce lieu est propice au repos et au ressourcement.
"
Maison des roseaux,15,254 km,253695,2 hours 44 mins,9845,2 hours 39 mins,9510,"Les Roseaux, 58230 Moux-en-Morvan, France","47.173891, 4.103993",http://www.grandsgites.com/gite-58-maison-roseaux-3306.htm,,06.59.39.86.88,03.86.76.01.92,"Gestion libre : None  Taxe de séjour : 0,70 €/pers./nuit Location draps : Inclus Ménage fin de séjour : 200 € Animaux : Non admis Chèques vacances : Oui","
Bienvenue à la Maison des Roseaux, au Lac des Settons coeur du Morvan, idéale pour se retrouver en famille ou entre amis, profiter de la nature, du calme, du repos et de la détente offerte par ce vaste gîte confortable, récemment rénové. WIFI. Chauffage au fuel compris. Grand jardin (3500 m² ) avec vue dégagée sur le Morvan, salon de jardin, barbecue,
balançoire, ping pong, Nombreux loisirs sportifs et culturels. Accueil randonneurs, cavaliers et chevaux et vététistes, garage à vélos."
La Métairie Gourmande,52,175 km,174723,1 hour 51 mins,6672,1 hour 44 mins,6247,"555 Ferme d'Archambault, 89170 Saint-Fargeau, France","47.603387, 3.094585",http://www.grandsgites.com/gite-89-metairie-gourmande-2758.htm,,,03.86.74.08.31,"Demi-pension : Nous consulter Pension complète : Nous consulter  Autres infos : Devis sur demande, nous consulter.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
Bienvenue à la Métairie Gourmande, située au cœur de la Puisaye, dans sa grange poyaudine entièrement restaurée en salle de réception de 200 m² avec son hébergement attenant d'une capacité de 52 couchages en 26 chambres individuelles équipées chacune de sa salle de bain et toilette. Lieu idéal pour se retrouver en famille ou entre amis. Le plaisir d'être ensemble, tout en préservant le confort individuel."
Le Domaine du Morvan,15,223 km,223003,2 hours 16 mins,8139,2 hours 10 mins,7815,"36 La Rue de la Croix, 89630 Chastellux-sur-Cure, France","47.383547,3.886852",http://www.grandsgites.com/gite-89-domaine-morvan-1854.htm,,06.12.36.42.84,03.86.75.04.84,"Gestion libre : None  Autres infos : Basse saison : janvier, février  Taxe de séjour : 0,70 €/pers./nuit Location draps : Inclus Ménage fin de séjour : 120 € Animaux : Admis 50 € Chèques vacances : Non","
En terre Bourguignonne sur la petite commune de Chastellux sur Cure, à mi chemin entre Paris et Lyon, le gite du Domaine du Morvan vous ouvre ses portes. Entièrement rénovée, la maison jouit d'une vue panoramique sur le Morvan. Aménagé avec goût par Nathalie et Fabien, le Domaine du Morvan s'étend sur presque 2 hectares. Il vous accueille jusqu'à 15 personnes pour un séjour entre amis ou en famille. Le temps de votre séjour vous pourrez vous adonner aux joies du tennis, de la natation, du volley et de la pétanque. Le Domaine du Morvan a été conçu pour que votre séjour reste inoubliable, rempli de joie et de bonheur."
Domaine Equestre de Chevillon,182,128 km,127834,1 hour 22 mins,4947,1 hour 17 mins,4622,"17-19 Les Bertins, 89120 Chevillon, France","47.895024, 3.185293",http://www.grandsgites.com/gite-89-domaine-chevillon-2204.htm,,,03.86.73.50.20,Gestion libre : Nous consulter Demi-pension : Nous consulter  Autres infos : N'hésitez pas à demander un devis pour un séjour sur mesure.  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui,"
Bienvenue au Domaine Equestre de Chevillon, situé au cœur de la nature, entouré de nombreux sites touristiques (Musées, chantier de Guédelon ...) et idéalement placé à seulement 1h30 de Paris et 40 km d’Auxerre. Notre capacité d’hébergement de collectivité nous permet d’accueillir de grands groupes, jusqu’à 182 personnes pour des réunions de familles, mariages, anniversaires... Pour les séjours en pension complète, nous pouvons vous proposer des repas simples, des repas raffinés, reflet de notre belle région ou encore des buffets. Vous pouvez aussi opter pour la gestion libre. Une cuisine est à votre disposition."
Les Collines de Chevigny,25,239 km,239483,2 hours 17 mins,8223,2 hours 11 mins,7862,"11 Grande Rue, 21140 Millery, France","47.5293217,4.3380922",http://www.grandsgites.com/gite-21-collines-chevigny-161.htm,,,03.80.97.03.74,Nuit + Petit-déj : 25 €/pers./nuit  Autres infos : Groupe de 25 personnes maximum  Taxe de séjour : Incluse Location draps : 5 €/paire Ménage fin de séjour : 50 € Animaux : Oui Chèques vacances : Non,"
A 5 km de la petite ville médiévale de Semur en Auxois (tous commerces), 7 gîtes indépendants sur la même propriété avec piscine en été. "
La Grande Maison du Morvan,15,232 km,232473,2 hours 23 mins,8576,2 hours 18 mins,8283,"D944, 58140 Saint-Martin-du-Puy, France","47.322635, 3.837029",http://www.grandsgites.com/gite-58-maison-morvan-3489.htm,,07.71.72.93.63,03.86.24.05.46,"Gestion libre : None Nuit + Petit-déj : None  Autres infos : Basse saison : janvier à juin + septembre à décembre  Taxe de séjour : 0,70 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
La Grande Maison du Morvan se trouve dans un hameau près du village de Saint-Martin-du-Puy sur un petit promontoire avec une belle vue sur la vallée. Elle est entourée d'un parc de 2 ha et de dépendances (chapelle, petit étang, écuries...). Une grande terrasse accueille nos dîners pendant la belle saison et tous les jeux mis à disposition (ping-pong, badminton, molky, pétanque...). A l'intérieur les espaces sont vastes : nos chambres font de 25 à 30 m², le salon plus de 60 m², la salle de billard et sa bibliothèque permet de passer un moment calme dans une belle lumière grâce à une grande baie vitrée qui regarde la vallée..."
Gîte de la ferme des Desrues,27,270 km,270221,2 hours 39 mins,9566,2 hours 32 mins,9100,"2 Domaine des Desrues, 58390 Dornes, France","46.7434559,3.3201295",http://www.grandsgites.com/gite-58-ferme-desrues-611.htm,,,03.86.50.65.57,"Gestion libre : None  Autres infos : Tarifs dégressifs suivant le nombre de jours choisis.   Taxe de séjour : Incluse
 Location draps : 6 € Ménage fin de séjour : 80 € Animaux : Admis Chèques vacances : Oui","
Le gîte se situe en pleine nature dans un environnement calme et tranquille au nord du bocage Bourbonnais au sein même d'une ferme en agriculture biologique avec vente directe sur place. Un étang empoissonné situé sur la propriété à 400m fera la joie de tous nos amis pêcheurs. Vous disposez d'un grand terrain pour le jeu et la détente et d’un parc de stationnement pour vos voitures. Vous pouvez aussi louer une grande salle toute équipée pour vos anniversaires, mariages ou autres manifestations. Le propriétaire vous propose également des activités de loisir et de détente suivant vos envies. "
La Petite Epicerie,17,301 km,301205,2 hours 46 mins,9984,2 hours 40 mins,9616,"8-10 Rue Basse, 21200 Levernois, France","46.99692,4.870216",http://www.grandsgites.com/gite-21-petite-epicerie-1668.htm,,,03.80.24.15.63,"Gestion libre : None  Autres infos : Sont inclus, les draps housses, taies d'oreillers et de traversins, serviette de toilette et gant de toilette, torchons de cuisine.  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non","
Très beau gîte aux portes de Beaune, proche des Hospices et des villages viticoles pour 17 personnes. 7 chambres aménagées pour 2 ou 3 personnes avec salles d'eau privative. Grande cuisine avec ilot central de cuisson, appareils de haute technologie et neufs. Gîte idéal pour regroupement familial ou entre amis. petit salon pour les enfants avec jeux et grand salon détente avec poêle à bois et téléviseur. Jardin avec espace barbecue sous préau semi couvert et parking privé."
Le Domaine du Crescent,18,225 km,224676,2 hours 19 mins,8333,2 hours 13 mins,8004,"5 Chemin des Mouillés (Chezelles), 89630 Saint-Germain-des-Champs, France","47.384258,3.918181",http://www.grandsgites.com/gite-89-domaine-crescent-1111.htm,,06.27.82.86.92,03.86.34.53.28,"Gestion libre : None  Taxe de séjour : 0,76 €/pers./nuit Location draps : Inclus Ménage fin de séjour : 140 € Animaux : Admis 50 € Chèques vacances : Non","
Le Domaine du Crescent, demeure familiale bâtie sur les vestiges d'une ancienne grange morvandelle entièrement rénovée, située à Chezelles, au cœur du Parc Naturel du Morvan, à 15 km de Vézelay, est composé d'une grande maison pouvant recevoir 12 personnes et d'un adorable petit pavillon indépendant, confortablement aménagé pour 6 personnes. "
Gite de Cherchilly,43,256 km,256238,2 hours 42 mins,9724,2 hours 36 mins,9387,"Rue du Moulin au Prost, 21430 Marcheseuil, France","47.156222,4.358128",http://www.grandsgites.com/gite-21-cherchilly-1916.htm,,06.12.86.74.60,03.80.23.63.24,Gestion libre : None  Autres infos : Tarif pour 15 personnes et 13 € par personne par jour ou par nuit.  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : 150 € Animaux : Admis Chèques vacances : Non,"
Gîte en pleine nature : ancienne ferme restaurée sur 6000 m² de prairie, au grand calme, vue très dégagée sur les prairies de l'Auxois. Se situe à la limite du parc naturel du Morvan. La partie habitable (240 m²) comprend 4 chambres dont 3 très grandes et une grande pièce à vivre de 70 m² en pierres apparentes, plafond à la française, tomettes au sol, chauffée avec un poêle à granulés de bois. 
Elle peut accueillir 15 à 50 personnes et comprend une cuisine américaine, une salle à manger, un coin salon en cuir et un espace équipé pour danser.
Accès direct de la pièce à vivre et de deux chambres sur la terrasse et le jardin. "
Ecomusée de la Bresse,31,344 km,343663,3 hours 18 mins,11887,3 hours 11 mins,11489,"5T Avenue de la Gare, 71270 Pierre-de-Bresse, France","46.881717, 5.264212",http://www.grandsgites.com/gite-71-ecomusee-bresse-3137.htm,,,03.85.76.27.16,"Gestion libre : None  Autres infos : La visite du château-écomusée est offerte aux locataires.  Taxe de séjour : 0,80 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Oui","
Au coeur de la toute nouvelle région Bourgogne Franche-Comté, découvrez un gîte de groupe classé 3 épis dans un cadre exceptionnel et au calme de la campagne bressane.
Vous succomberez sans nul doute au charme du château départemental du 17ème siècle de Pierre-de-Bresse (classé Monument Historique) situé sur un domaine de 32 hectares.
Pour vos réunions, vos anniversaires, vos mariages ou encore cousinades, ce gîte vous promet un séjour inoubliable."
Gîte des Teureaux,15,237 km,237452,2 hours 30 mins,8992,2 hours 25 mins,8707,"2 Rue des Teuraux, 58140 Lormes, France","47.286609,3.820028",http://www.grandsgites.com/gite-58-teureaux-1131.htm,,06.79.15.19.33,03.86.22.80.17,"Gestion libre : None  Autres infos : Les frais de chauffage ne sont pas inclus.  Taxe de séjour : 0,44 €/nuit et personne
 Location draps : 4,50 € Ménage fin de séjour : Inclus Animaux : Admis avec supplément 10 € Chèques vacances : Oui","
MorvanVacances a créé un nouveau gite de groupe pour accueillir un maximum de 15 personnes. Le gite, indépendant de notre habitation, contient une couloir avec toilettes, un grande salon / salle à manger avec un poêle a bois et mezzanine avec télévision. Il y a une cuisine moderne, bien équipée avec un bar, une chambre de 2 et une chambre de 4 personnes au rez de chaussée. A l'étage vous trouverez encore une chambre de 5 personnes et 1 salle d'eau, 1 salle de bains (douche et bain) et toilettes. L'ancien gite Mirifique qui communique avec le salon, contient encore un salon avec coin cuisine, coin repas, poêle a bois et canapé-lit. A l'étage une chambre de 4 personnes et une salle d'eau avec douche et toilettes. Dans le jardin, vous trouverez les tables de pique nique, les parasols, un barbecue, aire de jeux et parking."
Au fil du temps,12,196 km,195665,2 hours 3 mins,7382,1 hour 57 mins,7015,"8-10 D905, 89160 Lézinnes, France","47.802402, 4.088439",http://www.grandsgites.com/gite-89-fil-temps-2244.htm,,06.11.58.19.66,03.86.75.23.41,"Gestion libre : None  Autres infos : Le tarif est variable selon la durée du séjour, draps de bain inclut également.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
A Lézinnes (89), au cœur des châteaux du Tonnerrois, magnifique demeure de charme de 300m² disposant d'un grand parc de 3000m². Confort dès votre arrivée : lits préparés, salles de bain équipées de serviettes... A proximité immédiate, tabac-presse, boulangerie, épicerie, boucherie, bar-restaurant et coiffeur. Hypermarchés à 9 km. Idéal pour une réunion de famille ou séjour entre amis. Piscine autoportée idéale pour enfants."
Au Clos des Feuillantines,20,210 km,210424,2 hours 8 mins,7707,2 hours 3 mins,7389,"63 Grande Rue, 89160 Argenteuil-sur-Armançon, France","47.759214,4.1028",http://www.grandsgites.com/gite-89-clos-feuillantines-1167.htm,,06.12.36.42.84,03.86.75.04.84,"Gestion libre : None  Autres infos : Basse saison : janvier, février  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
En terre Bourguignonne, proche des vignobles de Chablis, découvrez cette très belle propriété mitoyenne avec les propriétaires mais avec une entrée indépendante. Entièrement rénovée pouvant vous accueillir de 10 à 20 personnes, la maison est composée de 2 parties. Une grande partie pouvant accueillir 15 couchages avec une très belle pièce à vivre lumineuse pour 20 convives, 1 cuisine équipée, 5 chambres, 5 salles de bain et 6 WC. Une annexe attenante pouvant accueillir 5 personnes avec 1 salon, 2 chambres et 1 salle de bain. Nous proposons une formule avec lits faits à votre arrivée et ménage fin de séjour compris sauf cuisine.
Grand espace vert avec piscine 9x4m commune aux 2 maisons et aux propriétaires qui n'y vont pas quand il y a un groupe. Terrasse privée avec salon de jardin et barbecue. Aire de jeux pour les enfants
Parking dans la propriété. Nombreux sites touristiques aux alentours proches , châteaux , abbayes , basiliques. Le chemin de halage restauré en 2014 vous attend pour des promenades cyclistes ou pédestres en famille ou entre amis."
La Gravière du Moulin,32,196 km,196496,2 hours 5 mins,7520,1 hour 59 mins,7153,"5 Route de Frangey, 89160 Lézinnes, France","47.7994453,4.0878367",http://www.grandsgites.com/gite-89-graviere-moulin-635.htm,,,03.86.75.68.67,"Gestion libre : Tarif A nuitée 12,50 €/pers ; Groupes 11 €/pers.  Taxe de séjour : 0,55 €/nuit/pers. Location draps : 3,50 € Ménage fin de séjour : Pas de forfait ménage, le gite devra être rendu propre et nettoyé par les locataires. Animaux : Non Chèques vacances : Oui","
Au coeur de la Bourgogne, dans l'Yonne, située sur une île de 35000 m², dans un cadre de verdure propice au calme et à la détente, la Gravière du Moulin vous accueille toute l'année. Situé dans un ancien moulin, entièrement rénové, le gîte d'étape offre un hébergement de 32 lits individuels répartis en 3 chambres de 6 personnes, un dortoir de 12 et une chambre de 2 aménagée pour accueillir une personne handicapée."
Gites de la Bretonnière,22,258 km,257963,2 hours 36 mins,9342,2 hours 30 mins,8987,"15A Route de Baigneux, 21150 Bussy-le-Grand, France","47.574792,4.558275",http://www.grandsgites.com/gite-21-bretonniere-1489.htm,,06.70.18.15.07,03.80.89.55.81,"Gestion libre : None  Autres infos : Ménage fin de séjour : 70 à 95 € selon le gite.  Taxe de séjour : 0,60 €/pers./nuit Location draps : Inclus Ménage fin de séjour : 70 à 95 € selon le gîte Animaux : Non admis Chèques vacances : Non","
Au bord d'un étang, deux gîtes contigus et communiquants entre eux d'une capacité totale de 22 personnes, situés dans une ferme isolée du XIXème siècle, dans la vallée de Rabutin en pays d'Auxois-Morvan côte d'Orien en Bourgogne. Neuf chambres doubles avec salle d'eau, WC, dont une chambre pouvant accueillir une personne handicapée. Draps et linge de toilette fournis. Les deux gîtes possèdent chacun une grande pièce à vivre avec cuisine totalement équipée, salon, cheminée et jardin privatif."
La Maison Jeanne d'Arc,15,170 km,170074,1 hour 47 mins,6404,1 hour 39 mins,5969,"9 Rue de l'Église, 89170 Saint-Fargeau, France","47.640423, 3.073779",http://www.grandsgites.com/gite-89-jeannedarc-3021.htm,,,06.32.37.05.73,Gestion libre : None  Autres infos : Caution : 1000 €  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 100 € Animaux : Admis Chèques vacances : Non,"
Bienvenue en Bourgogne à 1h30 de Paris, au coeur du village historique de Saint-Fargeau. La jolie maison de village aux chambres très confortables et spacieuses aménagée avec beaucoup de goût est idéale pour se retrouver en famille ou entre amis. Un porche accueillant ouvre sur une cour-jardin intérieure. Il est facile de se garer dans la rue. Les commerces sont à deux pas. Située à deux minutes à pied du château, à 15 minutes en voiture du chantier médieval de Guédelon, à 40 minutes du vignoble de Sancerre, à une heure de Vézelay, de multiples activités proposées dans la région enrichiront votre séjour. "
Elément Terre,12,345 km,345488,3 hours 17 mins,11831,3 hours 10 mins,11427,"33 Route du Château, 71370 Baudrières, France","46.675460, 4.989336",http://www.grandsgites.com/gite-71-element-terre-3265.htm,,07.82.78.80.92,09.84.18.01.66,"Gestion libre : None  Taxe de séjour : 0,60 €/nuit/pers. Location draps : 140 € (inclus à la semaine) Ménage fin de séjour : 80 € Animaux : Non admis Chèques vacances : Oui","
Elément Terre est une grange récemment éco-rénovée située à Baudrières dans le val de Saône, aux portes de la Bresse, entre Chalon sur Saône, Tournus et Louhans. Le gite dispose d'une grande pièce à vivre de 70m² avec cuisine ouverte équipée, de trois chambres de deux personnes (dont une accessible aux personnes à mobilité réduite) et d'une chambre de quatre personnes (salle d'eau et toilettes indépendants) + 2 lits d'appoints. A l'extérieur terrasse et jardin. La rivière attenante et les champs environnants offrent un cadre naturel verdoyant propice à la détente et idéal pour se ressourcer."
La Maison du Moulin,28,133 km,133289,1 hour 25 mins,5127,1 hour 20 mins,4802,"1 Rue Gambetta, 89120 Charny-Orée-de-Puisaye, France","47.886697, 3.096557",http://www.grandsgites.com/gite-89-maison-moulin-3492.htm,,06.79.18.61.82,07.85.56.12.37,"Gestion libre : None  Autres infos : Pour les week-end de jour férié / Ponts, location de 3 nuits minimum  Taxe de séjour : 0,60 €/nuit/adulte Location draps : 5 €/lit simple ; 10 €/lit double Ménage fin de séjour : Inclus Animaux : Admis 10 € Chèques vacances : Non","
Au cœur de la Bourgogne en Puisaye sur la route des vins entre Beaune et Chablis, près de l'incontournable château de Guédelon, deux gîtes séparés d'une cour commune pouvant accueillir jusqu'à 28 personnes. Les deux gites sont en cours de rénovation, fin des travaux mi-mars 2017. Le lieu est idéal pour les groupes d'amis et les familles. Etant également Traiteur dans le centre de Charny, nous disposons aussi d'une salle de réception entièrement équipée pour toutes vos réceptions: mariages, cousinades, anniversaires... Cette salle pouvant accueillir de 40 à 120 personnes. Nous vous proposons également un service traiteur en livraison aux gîtes."
