name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Le Moulin de Crouy,18,156 km,156341,1 hour 32 mins,5496,1 hour 31 mins,5440,"3 Route Cordellerie, 41220 Crouy-sur-Cosson, France","47.649496,1.616405",http://www.grandsgites.com/gite-41-moulin-crouy-1449.htm,,06.86.37.60.78,02.54.87.56.19,"Gestion libre : None  Autres infos : Les prix des location s'entendent formule confort (les lits sont faits à l'arrivée, le linge de toilette est fourni, et le ménage au départ est compris.
Location des chalets: nous contacter  Taxe de séjour : 0,83 €/pers./nuit Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis 30 € Chèques vacances : Oui","
Le Moulin de Crouy est situé en forêt de Sologne, aux portes des Châteaux de la Loire, à 4 km de Chambord et 25 km de Blois. Notre éco-village de gîtes propose dans un environnement naturel et préservé 1 gîte 3 étoiles offrant tout le confort pour accueillir jusqu'à 18 personnes,  mais aussi 5 chalets en bois 3 étoiles dont 1 avec accessibilité pour personnes handicapées et 3 chambres d’hôtes. Sur place, vous pourrez profiter de la piscine, du tennis, de la salle de jeux, du terrain de pétanque, de l'aire de jeux pour enfants, de la pêche, des randonnées, des balades à vélo sur les itinéraires des châteaux à vélo et de la Loire à vélo, et bien sûr du parc de 14 hectares, traversé par le Cosson, rivière poissonneuse. Vous pourrez également visiter notre jardin potager cultivé selon les principes de la permaculture."
La maison de Julien,16,127 km,126841,1 hour 26 mins,5141,1 hour 19 mins,4757,"3 Chemin de la Martinière, 45270 Beauchamps-sur-Huillard, France","47.951431,2.439538",http://www.grandsgites.com/gite-45-maison-julien-1450.htm,,06.23.22.71.42,02.38.26.10.17,Gestion libre : None  Autres infos : Week-end du vendredi midi au dimanche soir.  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : 60 € en option Animaux : Admis Chèques vacances : Non,"
La maison de Julien est un ensemble pouvant accueillir 16 personnes, situé dans le Loiret, à 25 km de Montargie, 20 km de Gien et de Sully sur Loire. Au rez-de-chaussée : cuisine, salon avec cheminée, salle à manger, 2 chambres doubles, 2 salles de douche avec WC. A l'étage, un grand espace mansardé et confortable de 120m², 3 lits doubles, 6 lits simples, 1 WC indépendant. En face de la maison, une bâtisse d’été  en bois de 80 m² pouvant accueillir 50 personnes. Barbecue."
Le Gargantua,15,282 km,281718,2 hours 48 mins,10061,2 hours 46 mins,9937,"157 Les Coudreaux, 37500 Lerné, France","47.122504, 0.080184",http://www.grandsgites.com/gite-37-gargantua-3116.htm,,06.98.13.42.79,09.88.66.63.79,"Gestion libre : None  Autres infos : Chauffage inclus.  Taxe de séjour : 0,79 €/pers./nuit Location draps : 10 € Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Oui","
Le Gargantua, ouvert en 2016, gîte spacieux de 400m² vous permettra de vous réunir en famille et entre amis. Il est situé dans un ensemble de bâtiments anciens magnifiquement préservés, avec piscine chauffée, 2 autres gîtes et le Château des Coudreaux (résidence propriétaires), vous pourrez rendre visite aux Alpagas et ânes qui paissent sereinement dans le parc animalier. R.d.c. accès personne à mobilité réduite: séjour-salon (poêle à bois,TV, billard, baby-foot), cuisine (2 lave-vaisselles), arrière cuisine, 1e ch PMR (lit 160), salle d'eau PMR avec WC, WC. Etage : salon (TV), 2e ch (lit 160, 1 lit 90, salle d'eau avec WC), 3e ch (1 lit 160), 4e ch (3 lits 90), 5e ch (5 lits 90), 2 salles d'eau, 2 WC. Chauffage central bois (inclus). Cour privative 400 m² non close (portique, ping-pong en commun). Parc en commun. Ouverture piscine : 09/04 au 30/09. WIFI. Lit bébé."
Le Clos de Limeray,15,198 km,198366,1 hour 48 mins,6508,1 hour 47 mins,6408,"10 Route du Buisson, 37530 Limeray, France","47.454363, 1.021673",http://www.grandsgites.com/gite-37-clos-limeray-2590.htm,,06.33.23.53.67,02.47.57.65.47,"Gestion libre : None  Autres infos : Utilisation de la salle pour repas supplémentaire: 75€  Taxe de séjour : 0,75 €/nuit/Adulte Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Nous sommes situés à quelques km d'Amboise au bord de la route des vins.
Nos chambres se trouvent dans d'anciens bâtiments de ferme, indépendants les uns des autres, et une grande salle commune vous permet de vous retrouver ensemble pour un moment convivial."
Gîte de la Vallée de l'Aigre,44,126 km,125865,1 hour 22 mins,4926,1 hour 21 mins,4880,"18-20 Rue Porte Dunoise, 28220 La Ferté-Villeneuil, France","47.980824, 1.349341",http://www.grandsgites.com/gite-28-vallee-aigre-2621.htm,,,02.37.45.24.68,"Gestion libre : Tarif 2017
  Autres infos : Tarifs ci-dessus pour le gite + salle.  Taxe de séjour : Incluse Location draps : 6 € Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui","
Le Gîte de la Vallée de l'Aigre est un gite de groupe pour 44 personnes en bordure de l’Aigre, petite rivière paisible, au milieu d’une grande prairie, dans un édifice du XIXème siècle entièrement rénové en 2014. Il se situe à 10 km de Châteaudun et à 40 km de Blois. Sur place une salle de réception d'une capacité de 150 personnes. Configuration possible en salle de réunion ou de séminaire. Un ascenseur permet l'accueil de personnes à mobilité réduite."
Centre CGCV de Pierrefitte Es Bois,115,160 km,159777,1 hour 44 mins,6221,1 hour 37 mins,5825,"1 Place Pierre Dezarnaulds, 45360 Pierrefitte-ès-Bois, France","47.506914,2.715612",http://www.grandsgites.com/gite-45-pierrefitte-es-bois-1485.htm,,,06.76.45.64.82,"Gestion libre : Nuitée : 21 €/pers. (toutes saisons – gratuité enfant – 6 ans) de 10h00 à 17h00 pour un groupe constitué au minimum de 40 personnes  Autres infos : Ce tarif comprend les prestations suivantes : accès cuisine, réfectoire et salles d’activités, mise à disposition de la vaisselle et des couverts, hébergement et fluides (électricité, gaz, eau et chauffage)  Taxe de séjour : Incluse Location draps : 2,50 €/pers. Housses de traversin et matelas (obligatoires - jetables et sans pose – fournir duvet). Ménage fin de séjour : A faire / Possibilité de prestation ménage : 600 € Animaux : Non admis Chèques vacances : Oui","
Situé à 150 km de Paris, dans la région Centre, Pierrefitte-ès-Bois, petit village au sud de Gien, vous invite à découvrir un cadre unique entre histoire et nature. Proche de la Sologne et des Châteaux de la Loire, le centre de vacances du CGCV est situé au cœur du vignoble du Sancerrois. A deux pas de la Loire, de ses canaux latéraux et du pont canal de Briare, découvrez une région pleine de charme et de dynamisme.  
Le centre vous accueille pour des : fêtes de famille, accueils de groupes (mariages, anniversaires etc.), séjours scolaires, classes de découvertes, séjours de vacances, sessions de formation BAFA/BAFD, stages et formations continues, séminaires ou forums professionnels, stages sportifs et culturels... 
"
Les gîtes d'Epeigné,22,223 km,222896,2 hours 13 mins,7982,2 hours 11 mins,7889,"8 Route de la Fuie, 37150 Épeigné-les-Bois, France","47.288834,1.10982",http://www.grandsgites.com/gite-37-epeigne-2711.htm,,06.31.00.25.27,06.87.25.91.66,"Gestion libre : Week-end : 2100 € draps, ménage inclus ; bois cheminée fourni  Autres infos : Semaine du samedi au samedi  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
Pour vos vacances en Touraine, vos week-ends en famille ou entre amis, vos événements festifs (anniversaire, mariage, Noce d’Or, départ en retraite...) ou sportifs (randonnées pédestres, vélos ou motos...). Dans un village calme mais à moins d’1 km du premier commerce de proximité, au milieu des Châteaux de la Loire les plus célèbres (Chenonceau 6 km ; Amboise, Loches moins de 20km ; Chaumont, Cheverny, Chambord) ; proche du Zoo de Beauval : 18km, louez pour un week-end, une semaine ou plus un ensemble composé de deux fermes du XVIIIème entièrement rénovées récemment pouvant accueillir dans un confort contemporain jusqu’à 22 invités."
Grande Villa du Château,15,301 km,301443,3 hours 1 min,10876,2 hours 59 mins,10735,"Les Vallées, 37290 Tournon-Saint-Pierre, France","46.772768, 0.930233",http://www.grandsgites.com/gite-37-villa-chateau-2410.htm,,06.22.10.50.68,02.54.37.58.41,Gestion libre : None  Autres infos : Possibilité de couchage supplémentaire : 25 € par jour et par personne (chambres au Château).  Taxe de séjour : Non incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Non,"
Bienvenue à la Grande Villa du Château, nous vous accueillons confortablement jusqu’à 15 personnes dans un cadre paisible et champêtre. D'une superficie de 250 m² + grande salle 96 m2 communicante, dans un parc de 5 ha, votre tranquillité est assurée. De nombreuses activités dont une piscine partagée, un étang de 6000 m² avec promenade en barque possible, jeux d'enfants et parc à l'anglaise vous donneront satisfaction."
Le Clos des Maçonnières,25,259 km,259433,2 hours 28 mins,8895,2 hours 26 mins,8783,"Les Maconnières, 37220 Avon-les-Roches, France","47.140081,0.439687",http://www.grandsgites.com/gite-37-clos-maconnieres-1347.htm,,,06.67.91.25.47  ,Gestion libre : None  Autres infos : Les Tarifs ci-dessus sont valables jusqu'au 31-12-2015.  Taxe de séjour : Non incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non,"
Le Clos des Maçonnières vous accueille au cœur des châteaux de la Loire dans une propriété raffinée pour passer un séjour de découverte et de détente. Cette ferme rénovée peut recevoir jusqu'à 25 personne sur 400 m². Bibliothèque, salon avec four à pain, vaste séjour, chambres mansardées, vous trouverez tout ce qui fait le charme des veilles demeures. 
Une piscine couverte, un pool-house, 200 m² de cour intérieur et 4 terrasses sont là pour votre détente mais aussi la possibilité de jouer à la pétanque, au volley, tennis de table, badminton et pour les plus petits un portique et un bac à sable."
Gîte de la Ravauderie,30,253 km,252902,2 hours 26 mins,8736,2 hours 24 mins,8612,"La Ravauderie, 18160 Montlouis, France","46.807418, 2.216405",http://www.grandsgites.com/gite-18-ravauderie-2304.htm,,06.02.29.95.84,02.48.60.45.72,Gestion libre : None  Taxe de séjour : Incluse Location draps : 150 € Ménage fin de séjour : 150 € Animaux : Admis Chèques vacances : Non,"
Magnifique ensemble entièrement rénové en 2013/2014 dans l'intention d’héberger de grands groupes (ouverture en octobre 2014). Les espaces de vie favorisent la convivialité, les pièces sont souvent très lumineuses et les espaces extérieurs très généreux. Il n'y a aucun voisinage à moins de 1km, vous serez au milieu de prairies et de champs. La disposition des chambres et pièces d'eau vous permettront également  de garder votre propre espace. En saison froide, le chauffage au bois et les qualités d'isolation des bâtiments vous garantiront le plus grand confort. A la belle saison, vous disposerez à l’extérieur de toutes les orientations en fonction de la position du soleil grâce à plus de 200 m² de terrasse en Mélèze. Vous disposerez pour vos repas d'une grande salle ainsi que d'une grande cuisine à proximité. Enfin, pour la détente, le gite est équipé d'un Spa de 5 places.


"
Manoir de La Voûte,18,201 km,200528,2 hours 6 mins,7535,2 hours 4 mins,7428,"2 Rue du Bois Lainé, 41110 Pouillé, France","47.3169630,1.2882113",http://www.grandsgites.com/gite-41-la-voute-40.htm,,06.25.91.77.98,02.54.71.32.20,"Gestion libre : None  Autres infos : Haute saison : du 01/07/2017 au 03/09/2017 et Week-ends de Pentecôte/Ascension, vacances de la Toussaint et vacances de Noël/Jour de l'An  Taxe de séjour : 0,55 €/nuit/pers. + 13 ans
 Location draps : Draps + linge de toilette: 10 €/pers./semaine (lits faits à l'arrivée) Ménage fin de séjour : Inclus Animaux : Non Chèques vacances : Non","
Deux gites pouvant communiquer dans une même longère. Au cœur du vignoble de Touraine près (20 à 40 minutes) des châteaux de la Loire : Chambord, Blois, Amboise, Valencay, Chaumont, Cheverny, Loches... et du Zoo de Beauval. Parc 1,5 ha, arbres multicentenaires, jardins à la française, piscine chauffée, location de vélos (le Cher à vélo dès 2017). A découvrir en famille ou entre amis pour partager les plaisirs de paysages variés, du calme et de la verdure, mais aussi ceux du vin et des spécialités locales..."
Gite Intercommunal de Plou,29,216 km,216008,2 hours 5 mins,7487,2 hours 4 mins,7430,"216-219 Les Vallées, 18290 Plou, France","47.032958, 2.131389",http://www.grandsgites.com/gite-18-de-plou-3451.htm,,06.70.96.68.67,02.48.26.28.71,Gestion libre : None Nuit + Petit-déj : None  Autres infos : Location flûtes et verres à pied le lot au choix 10 €  Taxe de séjour : Incluse Location draps : Lit simple 5 € / Lit double 7 € Ménage fin de séjour : Option ménage 1 bâtiment 80 € / 2 bâtiments 140 € Animaux : Admis au RDC Chèques vacances : Oui,"
Au cœur de la champagne Berrichonne, dans le triangle Bourges, Vierzon, Issoudun, gîte d'étape et de séjour à 20mm de la rocade de Bourges, situé sur le GR41 et à proximité du chemin de St Jacques de Compostelle, aménagé dans 2 bâtiments. Un ancien presbytère + une annexe entièrement restaurée avec cour et terrain clos, vous accueille pour faire de vos rencontres entre amis, famille, cousinades, un moment inoubliable."
L'Aiguillon,15,246 km,246278,2 hours 46 mins,9956,2 hours 43 mins,9803,"36700 Cléré-du-Bois, France","46.954568,1.08859",http://www.grandsgites.com/gite-36-aiguillon-1557.htm,,,06.64.22.69.80,"Gestion libre : None  Autres infos : Pas de location week-end en juillet août.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 150/170 € Animaux : Admis 8 €/jour, 50 €/semaine Chèques vacances : Oui","
Aux confins du Berry et de la Touraine, l'Aiguillon domine un cadre magique de calme et de verdure: 2 hectares de nature vallonnée et boisée, jardin fleuri, aires de jeux en pelouse, hamacs, ping pong. Piscine sécurisée chauffée de mai à septembre avec nage à contre courant. Grand calme. De l'avis de nos hôtes, un paradis. Beaucoup de charme, une décoration sobre et originale, de grands volumes et de belles prestations; literie et sanitaires de qualité. Chambres indépendantes avec accès direct au jardin."
Ancien prieuré de la Mothe,21,298 km,298485,3 hours 0 mins,10789,2 hours 57 mins,10648,"679 La Mothe, 37290 Yzeures-sur-Creuse, France","46.777509,0.849034",http://www.grandsgites.com/gite-37-prieure-mothe-1966.htm,,,06.13.45.45.52 / 06.87.24.60.49,Gestion libre : Prix de base Gite Primature 4 chambres et dortoir mezzanine = 16  pers maximum : 325 €/nuit  Autres infos : Draps et serviettes non comprises mais possibilité de les louer sur place  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : Primature : 100 € ; Cottage : 50 € Animaux : Admis à l'extérieur Chèques vacances : Oui,"
Ancien prieuré entièrement rénové. Situé en haut d'une colline boisée, calme absolu, tennis, à 2 minutes du centre ville du village d'Yzeures sur Creuse. Piscine de 12m x 6 m dés juillet 2015. Hôtel Restaurant associé en centre ville: Le Relais de la Mothe. Gartempe et Creuse à 400 mètres."
Les Ecuries de Rouville,12,69.8 km,69810,59 mins,3565,54 mins,3215,"2 Sentier des Aulnaies, 45330 Malesherbes, France","48.304045,2.409589",http://www.grandsgites.com/gite-45-ecuries-rouville-841.htm,,,02.38.34.81.78,Gestion libre : None  Autres infos : Caution de 1000 €  Taxe de séjour : Incluse Location draps : 9 €/pers. Ménage fin de séjour : 90 € Animaux : Non admis Chèques vacances : Oui,"
Grand gite de charme 4 épis, spacieux et confortable à 70 km de Paris. Idéal pour se retrouver en famille ou entre amis.
4 golfs réputés (Augerville-la-Rivière, Belesbat, Cély en Bière et Fontainebleau à 20 km) avec son château et ses ballades en forêt. Varrape. GR1 sur place. Base de loisirs de Buthiers à 3 km."
Village de vacances La Saulaie,215,227 km,227204,2 hours 11 mins,7858,2 hours 9 mins,7739,"37310 Chédigny, France","47.235514, 1.018899",http://www.grandsgites.com/gite-37-village-saulaie-3205.htm,,,02.47.92.51.46,"Demi-pension : None Pension complète : None  Autres infos : tarifs familles et individuels, groupes, groupes weekends, classes et groupes scolaires sur demande ou en consultation sur notre site.
  Taxe de séjour : 0,60 €/pers./nuit Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Bienvenue au Village de vacances La Saulaie. Dans un parc boisé de 9ha, notre village de vacances idéalement situé au cœur de la Touraine dans le val de Loire vous accueille toute l'année en pension complète ou demi pension. Que vous soyez en familles, en groupes (randos, cyclos, scolaires, séminaires),nous vous proposons de visiter la Touraine selon vos envies. Nos 2 salles de restaurant et nos 7 salles polyvalentes (réunions, réceptions familiales, animations)sont à votre disposition. A l'année sur demande, nos animateurs vous guideront pendant des randonnées insolites ou visites guidées des châteaux de la Loire. L'été, notre piscine chauffée extérieure, nos animations (3 clubs enfants - ados) et nos sorties adultes chaque jour combleront vos vacances.
N'hésitez pas à nous contacter pour toute demande de séjour."
Manoir de la Roussellière,32,247 km,246603,2 hours 29 mins,8924,2 hours 27 mins,8791,"37600 Loches, France","47.1007458,0.9410477",http://www.grandsgites.com/gite-37-manoir-rousselliere-448.htm,,06.86.86.19.12,02.47.94.84.10,Gestion libre : None  Autres infos : Nous consulter pour des tarifs détaillés.  Taxe de séjour : Incluse Location draps : 6 ou 10 €/pers. Ménage fin de séjour : Inclus Animaux : Non Chèques vacances : Non,"
Le Manoir de la Roussellière, situé en Touraine (37), est un domaine datant du XVIIe siècle. 4 salles sont mises à votre disposition pour diverses réceptions privées ou professionnelles avec un hébergement pour 32 personnes sur place.
4 gîtes de prestige pour 32 personnes. Vous souhaitez séjourner sur place ou loger vos invités, 12 chambres sont mises à la disposition sur la propriété. Celles-ci sont confortables, décorées avec goût et chacune donnant sur le parc paysager ou sur la cour d’honneur fleurie. 4 espaces de réception. Une cour d’honneur fleurie ornée d’une fontaine. Diverses terrasses d'été. Un parc paysager de 4 ha. Une piscine extérieure. Diverses aires de jeux (foot, balançoire, pétanque, ping-pong). Un grand parking privé. Le Manoir de la Roussellière, grâce à son décor exceptionnel, est l’endroit rêvé pour les mariages, réceptions privées, fêtes de famille ou encore réunions d’entreprises.
De nombreuses réceptions ont pris vie au sein du domaine, pourquoi pas la vôtre..."
Les Forges,19,274 km,274497,2 hours 32 mins,9117,2 hours 31 mins,9035,"La Forge, 36500 Vendœuvres, France","46.786452,1.34407",http://www.grandsgites.com/gite-36-lesforges-1996.htm,,,06.63.26.01.41,Gestion libre : None  Autres infos : Haute saison: du 01 juillet au 31 août  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
Propriété de charme, cossue, située à 20 minutes de l'A20, avec piscine, étang et rivière (poissonneuse) privés. Nombreuses possibilités de randonnées à pied, en vélo ou à cheval (5 boxes sur la propriété). Golf à 15 minutes, châteaux de la Loire à 50 minutes."
La Maison des Poulettes,14,264 km,264479,2 hours 29 mins,8911,2 hours 26 mins,8788,"3 Rue des Bruns, 37140 La Chapelle-sur-Loire, France","47.251950, 0.229862",http://www.grandsgites.com/gite-37-maison-poulettes-2887.htm,,,06.60.40.26.55,Gestion libre : None  Autres infos : Basse saison = octobre à mars  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 80 € Animaux : Admis Chèques vacances : Oui,"
Maison de vacances située à La Chapelle-sur-Loire en Touraine (3h de Paris, entre Tours et Saumur) à proximité des châteaux de la Loire dans une région classée au patrimoine mondial de l'Unesco. Gares à proximité : La Chapelle-sur-Loire à 600 m et Port Boulet à 5 km. Cour intérieure pour garer les voitures. Possibilité de louer une voiture et des vélos à Bourgueil. Deux grandes salles communales (capacité max 50 et 200 personnes) situées à 700m du gîte peuvent être louées pour organiser une fête ou un grand repas."
Le Glandier,45,178 km,178269,1 hour 47 mins,6392,1 hour 46 mins,6340,"Le Glandier, 41200 Villeherviers, France","47.391591,1.787391",http://www.grandsgites.com/gite-41-le-glandier-1461.htm,,06.77.18.57.77,02.54.76.60.00, Autres infos : Devis personnalisés sur demande.  Taxe de séjour : Non Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui,"
D'un accès aisé à 6 km de Romorantin-Lanthenay, dans un parc arboré de 12 ha, Le Glandier vous propose l'hébergement pour une quarantaine de personnes. Vos réunions familiales ou amicales, vos stages et vos séminaires y trouveront un accueil chaleureux. Possibilité de restauration, location de salles. Exclusivité du lieu. 
"
Gites du Petit Bois d'Amblais,82,135 km,134834,1 hour 29 mins,5322,1 hour 23 mins,4955,"Route de Bois Demblai, 45500 Nevoy, France","47.739432, 2.621858",http://www.grandsgites.com/gite-45-petit-bois-amblais-2964.htm,,06.15.94.72.06,02.38.67.51.98 (Heure repas),Demi-pension : Nous consulter Pension complète : Nous consulter  Autres infos : Nous consulter pour un tarif précis suivant la taille de votre groupe et la période.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis 3 €/nuit Chèques vacances : Oui,"
Situé à 1h30 de Paris et à 5 km des bords de Loire, les Gites du Petit Bois d'Amblais, ce sont quatre gîtes de groupes et un ensemble de huit chambres.  Les bâtiments de ferme datent du XVIIème siècle et se trouvent au milieu de prairies bordées de haies vives. Nous y élevons des chevaux de Trait Comtois ainsi que des vaches et génisses de race Vosgienne. Notre auberge pour les repas se situe à 500 m des hébergements."
Domaine de Marolles,15,238 km,237618,2 hours 20 mins,8379,2 hours 18 mins,8260,"31 Rue Adam Fumée, 37460 Genillé, France","47.184492,1.096637",http://www.grandsgites.com/gite-37-domaine-marolles-1698.htm,,06.10.82.03.25,02.47.59.59.32,Gestion libre : None  Autres infos : Forfait chauffage 30 €/jour ou sur relevé du compteur électrique  Taxe de séjour : Incluse Location draps : 10 €/pers. (draps + serviettes) Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Non,"
Gîte de groupe dans une grande maison indépendante, attenante au château des XVème et XVIIIème siècles dans le cadre exceptionnel d'un domaine privé de 250 hectares.	A l'étage : 16 couchages répartis en 4 chambres avec lits doubles et 4 chambres avec 2 lits simples. Lavabo dans chaque chambre. 1 salle de bain, 2 salles de douche et 3 WC. 1 salle TV. Au rez-de-chaussée: entrée avec piano, salle à manger, cuisine toute équipée, charmant salon de 50 m². Jardin clos et orangerie de 50 m² avec tables, chaises, transats et barbecue. Tennis privé et salle de jeux avec ping-pong et babyfoot. Ballades sur la propriété, champignons, pêche no-kill possible (carpes, brochets, perches etc.), jeux de société, centre équestre à proximité, base de loisir à 6 km.
"
Gites de Galarne,15,229 km,228803,2 hours 14 mins,8042,2 hours 12 mins,7921,"19 Route de la Vallée des Traits, 37230 Luynes, France","47.407902, 0.540975",http://www.grandsgites.com/gite-37-galarne-3227.htm,,,06.81.29.13.99,"Gestion libre : None  Autres infos : Location linge de toilette 7 €/pers.  Taxe de séjour : 1,10 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : 120 € Animaux : Non admis Chèques vacances : Non","
Envie d'un grand bol d'air en Touraine ? En plein cœur de la Vallée de la Loire à Luynes, vous trouverez votre bonheur au gîte de Galarne, c'est l'endroit idéal pour se retrouver en famille, entre amis ou même pour une formation ou un séminaire jusqu'à 15 personnes. Le gîte est composé de deux maisons du XVII ème de 7 et 8 personnes, rénovée avec tout le confort et des équipement de qualité, il y a de quoi se sentir en vacances à l’intérieur comme à l’extérieur. Il est également possible de louer un seul gîte. Situé en pleine verdure  Luynes est à 12 km de Tours et à proximité de nombreux chemins de randonnée, de la Loire à vélo, des vignobles et châteaux de la Loire..."
Ethic étapes Val de Loire,120,161 km,161228,1 hour 31 mins,5475,1 hour 30 mins,5402,"36-38 Rue Pierre et Marie Curie, 41000 Blois, France","47.596147, 1.317746",http://www.grandsgites.com/gite-41-val-loire-2982.htm,,,02.54.52.37.00,"Nuit : 16,60 €/pers. Nuit + Petit-déj : 20,10 €/pers. Demi-pension : 31,40 €/pers. Pension complète : 42,70 €/pers.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Situé à Blois, aux portes des Châteaux de la Loire, l'Ethic étape Val de Loire est l'étape idéale pour visiter la Vallée de la Loire. Un large éventail d'activités vous permettra d'organiser un séjour pour groupe à votre mesure sur des thèmes variés : le patrimoine, la culture, la nature... Restauration sur place.  "
Domaine de la Cognardière,50,165 km,164978,1 hour 48 mins,6486,1 hour 42 mins,6090,"1 Place de l'Église, 18260 Sury-és-Bois, France","47.464612,2.703559",http://www.grandsgites.com/gite-18-cognardiere-2071.htm,,,06.87.07.25.73,Gestion libre : Prix pour 20 personnes  Taxe de séjour : Incluse Location draps : 7 € Ménage fin de séjour : 60 € Animaux : Non admis Chèques vacances : Non,"
A 1h30 de paris, au pied des vignobles Sancerrois, domaine de 6 hectares dans un écrin de verdure, comprenant 2 gîtes avec piscine privée pour les mariages, anniversaires, enterrements de vie, fêtes familiales, associations.
Toute votre organisation évènementielle peut être prise en charge par nos soins (location de chapiteau, d'équipement sono, de traiteur) mais aussi animation sportive (course d'orientation, olympiades) ou à thème (apéritif dinatoire au bord de la piscine)."
Le Bangin,20,130 km,130223,1 hour 26 mins,5179,1 hour 20 mins,4814,"45260 Lorris, France","47.8743230,2.5262365",http://www.grandsgites.com/gite-45-le-bangin-443.htm,,06.71.52.40.25,09.67.75.10.17,Gestion libre : Week-end : de 1000 à 1500 €  Autres infos : Un acompte de 25 % vous sera demandé à la réservation et le solde à votre arrivée.  Taxe de séjour : None Location draps : None Ménage fin de séjour : 70 € Animaux : None Chèques vacances : None,"
Grand gîte de 20 personnes dans le Loiret : Le Bangin est une ancienne ferme proche de la forêt d'Orléans."
Gîte de Saint Gervais,15,165 km,164615,1 hour 32 mins,5527,1 hour 31 mins,5450,"2 Rue du Château, 41350 Saint-Gervais-la-Forêt, France","47.5697692,1.3512667",http://www.grandsgites.com/gite-41-saint-gervais-419.htm,,06.80.91.40.59,03.69.74.77.62,"Gestion libre : None  Autres infos : Pour consulter les disponibilités de ce gîte, merci de cliquer sur ""Voir le planning"" ci-dessus.  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : Inclus Animaux : Oui Chèques vacances : Oui","
Situé à 3 km de Blois, au coeur de la région des châteaux de la Loire. Vaste gîte aménagé dans les anciennes dépendances du château de Saint Gervais. Parc boisé de 9 Ha avec tennis à disposition. Proche des châteaux de Chambord, Cheverny, Blois (+ Maison de la Magie), Chaumont, Amboise et le Clos Lucé, Zoo de Beauval (Pandas Géants de Chine), nouveau centre aquatique très complet à 1 km, parc d'attraction, découverte du milieu naturel de la Loire, nombreux circuits balisés à vélo, la Sologne (étangs, dégustations de vin...)"
Gîte du Centre de la France,60,285 km,285464,2 hours 38 mins,9475,2 hours 37 mins,9401,"9108F Route de Culan, 18360 Vesdun, France","46.538894,2.425043",http://www.grandsgites.com/gite-18-centre-france-1258.htm,,06.87.35.89.98,02.48.63.16.08,Gestion libre : None Nuit + Petit-déj : None Demi-pension : None Pension complète : None  Autres infos : Tarif individuel  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Oui,"
Au coeur de la France se trouve notre village de Vesdun, en sud Berry, location d'un gîte d'étape pour 60 personnes, 25 chambres en 2 bâtiments, bien équipés, classés 3 épis, en campagne, au calme et verdure, avec parking. Ouvert toute l'année. A 30 km de Montluçon (03) et 25 km de St Amand Montrond (18)."
L'Orchidée,27,246 km,245595,2 hours 17 mins,8224,2 hours 15 mins,8106,"584 La Piraudière, 37800 Saint-Épain, France","47.158134, 0.631107",http://www.grandsgites.com/gite-37-orchidee-2933.htm,,06.80.56.78.53,02.47.65.68.59,Gestion libre : None  Autres infos : Ces tarifs s'entendent chauffage et électricité inclus.  Taxe de séjour : Non incluse Location draps : 8 € en option Ménage fin de séjour : 200 € en option Animaux : Non admis Chèques vacances : Non,"
Situé en Touraine, au cœur des Châteaux de la Loire, cette bâtisse de 1905 a été rénovée en 2015 pour vous accueillir lors de vos réunions de famille (anniversaire, mariage, baptême, cousinade). Le gîte de l'Orchidée est composé au rez-de-chaussée d'une salle de réception de 105 m², d'une cuisine semi-professionnelle, d'une salle de repos de 14 m², un sas avec vestiaire, des sanitaires, et d'une chambre PMR avec salle de bain et toilette. Au 1er étage se situe 10 chambres réparties dans 5 sas avec salle de bain et toilettes séparés."
