name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Manoir de la Foulerie,20,350 km,349708,3 hours 43 mins,13360,3 hours 28 mins,12504,"La Foulerie, 50200 Ancteville, France","49.1065754,-1.4664817",http://www.grandsgites.com/gite-50-manoir-foulerie-401.htm,,06.67.77.33.77,02.33.45.27.64,Gestion libre : None  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Oui Chèques vacances : Oui,"
Bienvenue au Manoir de la Foulerie,
en Basse-Normandie. Nous avons le plaisir de vous accueillir en famille ou en groupe depuis 30 ans. Riches de cette expérience, nous vous proposons des formules personnalisées de séjour et de restauration.
Venez apprécier le charme de notre manoir du 16ème siècle et le calme de son grand parc arboré où vous pourrez pratiquer de nombreuses activités (animaux poneys, chevaux...)."
Château de la Baudonnière,160,355 km,355395,3 hours 29 mins,12514,3 hours 27 mins,12390,"Ferme de la Baudonnière, 50320 Les Chambres, France","48.75285,-1.380507",http://www.grandsgites.com/gite-50-chateau-baudonniere-2069.htm,,,02.33.60.46.95,Demi-pension : Nous contacter Pension complète : Nous contacter  Taxe de séjour : Incluse Location draps : 7 € Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non,"
Le Château de la Baudonnière dispose de plusieurs hébergements de 15 à 70 couchages dans un cadre magnifique, étang, ruisseau, bois. Activités sur place possibles."
Gite Communal La Ronde Haye,14,349 km,348622,3 hours 40 mins,13190,3 hours 25 mins,12329,"2 D53, 50490 La Ronde-Haye, France","49.12631,-1.441347",http://www.grandsgites.com/gite-50-ronde-haye-1809.htm,,06.30.15.95.41,02.33.07.67.67,"Gestion libre : None  Taxe de séjour : 0,55 €/pers./nuit Location draps : 9 € Ménage fin de séjour : 96 € Animaux : Non admis Chèques vacances : Non","
Au coeur du village, l'ancien presbytère de 1742 est un gîte confortable. Avec ses 14 couchages, il est parfait pour des retrouvailles familiales. Il a le charme des maisons anciennes (le remarquable escalier) et de beaux volumes disponibles (salon indépendant). Une agréable terrasse sud ouest domine un grand espace vert clos où les enfants peuvent se détendre sans la surveillance des parents ! Promenade possible le long du ruisseau en contrebas. Maison indépendante. Belle cour close à l'avant. Cuisine. Salle à manger. Salon. Buanderie. 4 chambres. Chambre Violette 2 lits 90 superposés et 2 lits 90. Chambre Pierre 1 lit 140. Chambre Primevère 2 lits 90 superposés et 2 lits 90. Chambre Angèle 1 lit 140. Canapé convertible. Lit bébé. Chaise haute et table. WC indép rdc. 2 WC indép. à l'étage. 2 salles d'eau.  Terrain clos indépendant. Boulangerie-pâtisserie-multiservices à 200 m ouverte de 7h à 21h tous les jours sauf le lundi. Médecin et pharmacie à 2kms.
"
Gîte du Petit Celland,29,339 km,339105,3 hours 19 mins,11926,3 hours 17 mins,11791,"Le Bourg, 50370 Le Petit-Celland, France","48.696016,-1.209890",http://www.grandsgites.com/gite-50-gite-petit-celland-48.htm,,,02.33.89.21.13,"Gestion libre : None  Autres infos : Lave linge et sèche linge : 5,90 €/lessive  Taxe de séjour : 0,66 €/nuit/adulte Location draps : 5,10 € la paire Ménage fin de séjour : 160 € Animaux : Oui 10 €/animal/nuit Chèques vacances : Oui","
Gite de groupe dans le bocage normand, idéal pour rayonner dans la région et en Bretagne ou pour une étape de randonnée (situé sur le GR22 - Paris-Le Mont Saint Michel et sur l’espace VTT-FFC de la Vallée de la Sée)."
Gite à St Sauveur Lendelin,38,347 km,346514,3 hours 38 mins,13057,3 hours 23 mins,12196,"1 D53, 50490 Saint-Sauveur-Lendelin, France","49.1302150,-1.4142859",http://www.grandsgites.com/gite-50-st-sauveur-lendelin-749.htm,,,02.33.19.19.19,"Gestion libre : None  Autres infos : Comptez 1,60 €/nuit/pers. pour le chauffage  Taxe de séjour : None Location draps : 3,05 € Ménage fin de séjour : None Animaux : Non admis Chèques vacances : Non","
En Normandie, à proximité de la mer, la Communauté de Commune de St Sauveur Lendelin propose un hébergement de groupe jusqu'à 38 personnes avec cuisine et salle de repas fonctionnelles. Salle de réception de 50 personnes. Tous commerces sur place. "
Anciennes Ecuries de Bricqueboscq,14,367 km,366911,3 hours 50 mins,13773,3 hours 35 mins,12919,"1 La Grand Maison, 50340 Grosville, France","49.512208, -1.716983",http://www.grandsgites.com/gite-50-ecuries-bricqueboscq-2435.htm,,,06.22.24.07.47,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Non,"
Anciennes écuries entièrement rénovées du château de Bricqueboscq. C'est au cœur de la campagne normande, lieu idéal pour passer des vacances entre amis ou en famille, et à proximité de leur exploitation laitière, qu'Emmanuel et Marion vous accueilleront dans ce gîte de 300m². Le gîte se compose au rez-de-chaussée, d'une grande pièce de vie avec cuisine salon salle à manger, d'une salle de billard et d'une chambre avec accès pour les personnes à mobilité réduite. Au premier étage un petit salon, deux chambres doubles et deux suites parentales avec vue sur le château de Bricqueboscq. Chaque chambre dispose d'une salle de bain privative. A l'extérieur vous pourrez profiter du jardin exposé au sud ainsi que de la piscine couverte et chauffée."
Le Château du Molay,196,288 km,287926,3 hours 5 mins,11072,2 hours 51 mins,10257,"Château du Molay, 14330 Le Molay-Littry, France","49.258332,-0.900548",http://www.grandsgites.com/gite-14-chateau-molay-1257.htm,,,04.79.10.41.89,Gestion libre : None Demi-pension : Nous consulter Pension complète : Nous consulter  Autres infos : N'hésitez pas à nous contacter car nos devis sont élaborés en fonction du nombre de personnes et de la période désirée.  Taxe de séjour : Non incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
Le château du Molay est un château daté du XVIIIème siècle situé dans un grand parc de 15 ha au coeur de la campagne normande. Il est situé près de Bayeux et de Caen donc proche de nombreux lieux touristiques. Nous accueillons beaucoup de groupes scolaires mais aussi d'adultes et nous nous adaptons à chaque type de clientèle et ses besoins."
Moulin des Gondrillers,30,134 km,133867,1 hour 55 mins,6893,1 hour 43 mins,6170,"114 Tréfilerie des Gondrillers, 61300 Saint-Martin-d'Écublei, France","48.7925174,0.6888771",http://www.grandsgites.com/gite-61-moulin-gondrillers-370.htm,,,06.72.81.20.53,Gestion libre : None  Taxe de séjour : None Location draps : 80 € Ménage fin de séjour : 80 € Animaux : Oui Chèques vacances : Non,"
Un moulin paisible, au fil de l'eau... Une grande longère et d'anciennes écuries pour accueillir jusqu'à 30 personnes."
Gîtes de La Valette,46,313 km,313330,2 hours 49 mins,10112,2 hours 46 mins,9967,"La Valette, 61430 Ménil-Hubert-sur-Orne, France","48.8557293,-0.4115582",http://www.grandsgites.com/gite-61-la-valette-118.htm,,06.01.93.97.33 ,02.31.69.27.70,"Gestion libre : None  Autres infos : Ponts et périodes de vacances scolaires plusieurs nuits imposées.  Taxe de séjour : 0,40 € / nuit et personne Location draps : 4 € Ménage fin de séjour : Ménage, locations verre à pied, etc... : voir notre site Animaux : Nous consulter Chèques vacances : Oui","
Situés sur le chemin de randonnée GR36, les trois bâtiments disposent d'un espace aéré, avec vue sur les collines de la Suisse Normande. Hébergement possible de 1 à 46 couchages, le grand gîte dispose d'une grande salle de 65 m² et d'une cuisine type collectivité."
Le Grand Manoir,18,339 km,339274,3 hours 18 mins,11909,3 hours 17 mins,11823,"7 Rue de la Pierre du Tertre, 50170 Servon, France","48.6015163,-1.4184594",http://www.grandsgites.com/gite-50-le-grand-manoir-52.htm,,,02.33.68.30.15,"Gestion libre : None  Autres infos : Le pigeonnier (photo tour ronde en bas de page) est un autre gite au grand manoir pour 2 personnes.  Taxe de séjour : 0,88 €/nuit/pers. + de 13 ans Location draps : 6 € Ménage fin de séjour : 70 € Animaux : Oui Chèques vacances : Oui","
Gîte au grand Manoir de Servon idéalement situé entre la Normandie et la Bretagne, à deux pas du Mont Saint Michel."
Les Gîtes du Champ du Douits,20,267 km,267120,2 hours 54 mins,10435,2 hours 40 mins,9602,"La Feterie, 14260 Banneville-sur-Ajon, France","49.05419,-0.579284",http://www.grandsgites.com/gite-14-champ-douits-1028.htm,,06.81.92.38.69,02.31.39.84.05,Gestion libre : None Demi-pension : à partir de 25 €/pers. Pension complète : à partir de 35 €/pers.  Autres infos : Week-end à 950 € avec salle de réception  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : 95 € Animaux : Admis Chèques vacances : Oui,"
Le gîte de groupe La Chevalerie est une ancienne écurie construite dans la propriété d'une maison de maître qui a échappée au ravage de la seconde guerre mondiale. Situé dans la pré bocage, le lieu se positionne comme une point de départ idéal pour des circuits en étoile : Bayeux à 25km, les plages du débarquement à 35km, Caen à 25km, le mont ST Michel à 100km..."
Le Village du Houvre,45,201 km,200772,2 hours 15 mins,8083,2 hours 1 min,7284,"14130 Pont-l'Évêque, France","49.269577, 0.203057",http://www.grandsgites.com/gite-14-village-houvre-2287.htm,,06.72.71.79.46,02.31.65.01.00,"Gestion libre : None  Autres infos : Pour toute option, repas, pension, animations et autres prestations, nous consulter  Taxe de séjour : Incluse
 Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : None Chèques vacances : None","
Le Village est situé au cœur de la ferme du Houvre, proche des ânes, vaches, cochons et chevaux. Confortable et ouvert sur la nature, en bordure d'un ruisseau chantant. Il permet un séjour vraiment nature, et convivial avec les deux salles de 60 et 120m² qui s'y adjoignent pour repas, fête ou réunions. La Ferme du Houvre est une très ancienne ferme du Pays d'Auge située dans l'arrière-pays Deauvillais. A quelques minutes de la côte fleurie, elle s'étend sur 30 ha, bordés par le Lac de Pont l'Evêque, la Touques petit fleuve côtier très poissonneux et les collines de Pierrefitte en auge. La ferme présente toutes les espèces animales ancestrales dans un cadre authentique, respectueux de l'environnement, l'Eco-domaine du Houvre qui rassemble dans ses deux grands gîtes et ses annexes une capacité totale de 120 lits. "
Fort Saint Martin,57,390 km,390096,4 hours 11 mins,15044,3 hours 57 mins,14203,"Le Fort, 50440 Saint-Germain-des-Vaux, France","49.715826, -1.896378",http://www.grandsgites.com/gite-50-fort-saint-martin-3284.htm,,06.70.58.70.31,02.33.52.88.02,"Gestion libre : None  Autres infos : Si le nombre de couchage est insuffisant, pendant le temps du séjour, il est possible de planter des tentes dans la propriété ou de résider en camping car : 20€/nuitée et par tente ou par camping car.    Taxe de séjour : 0,25 €/nuit/pers. Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Non","
Equipé de 59 lits, en chambres et dortoirs, disposant de tout le confort nécessaire (chauffage, eau chaude, sanitaires, ...) doté de 160 m² de salles polyvalentes et d’une cuisine de collectivité équipée, au milieu d’un terrain de jeu de 5 ha, le fort st Martin (colonie de vacances) vous offre tout à la fois un cadre solennel et la possibilité d’aménager un accueil chaleureux, ainsi qu’un isolement propice à la fête comme à la méditation, avec une proximité des commerces et des services. Construit en 1855, le fort Saint Martin est situé à l’ouest de l’Anse Saint Martin qui abrite le port Racine. Au bord de la mer face aux «  herbeuses » (presqu’îles accessibles à marée basse), sur le territoire de la commune de Saint Germain des Vaux, il est construit sur le site d’un ancien ex-voto marin. En vous promenant au milieu du site naturel classé depuis 1973, vous admirerez dans la propriété et ses alentours, des paysages exceptionnels. Entre terre, mer, et ciel, vos pas vous feront découvrir des espaces de jeux et de découverte des biotopes favorables à une vie faunistique et floristique, riches et variés."
Maison d'hôtes La Volière,39,198 km,198271,2 hours 15 mins,8095,2 hours 14 mins,8028,"La Cour d'Aunou, 61500 Aunou-sur-Orne, France","48.608667,0.225958",http://www.grandsgites.com/gite-61-voliere-1529.htm,,,06.44.91.10.47 / 06.11.34.13.32,Gestion libre : Devis sur demande  Autres infos : En semaine possibilité de ne louer qu'une ou plusieurs chambres avec une formule  qui s'apparente à la chambre d'hôte.  Taxe de séjour : Incluse Location draps : 10/12 € Ménage fin de séjour : 130 € Animaux : Admis (10 €) Chèques vacances : Oui,"
Situation privilégiée proche de Paris, Tours, Rennes, Le Mans, Caen... au coeur de la campagne normande, cette Maison d'hôte est idéalement située pour regrouper amis, famille pour un week-end festif et convivial. Vous bénéficierez d'espace, de confort, du charme des lieux, éléments indispensables à la réussite de votre
réunion. Si vous voulez plus de chambres pour plus de confort ou pour des groupes jusqu'à 60 personnes nous vous proposons en option la location d'un gîte supplémentaire (4 chambres), salon de 54 m² deux suites. De nombreuses activités vous sont proposées aux alentours (club hippique, karting, randonnée en forêt..) et
sur place (ping-pong, volant, pétanque...) piscine
(en option salle de séminaire, salle de réception de 180m²)"
Manoir de l'Oseraie,15,259 km,259024,2 hours 47 mins,9993,2 hours 33 mins,9177,"3 Rue des Pommiers, 14210 Amayé-sur-Orne, France","49.085417,-0.437077",http://www.grandsgites.com/gite-14-manoir-oseraie-2497.htm,,06.07.01.23.70,02.31.80.53.11,"Gestion libre : None  Autres infos : Electricité en supplément : 0,15 € /kw dont 8 kw offert  Taxe de séjour : Non incluse Location draps : Inclus Ménage fin de séjour : 100 € Animaux : Non admis Chèques vacances : Oui","
Bienvenue au Manoir de l'Oseraie, situé aux portes de la Suisse Normande, au centre du Calvados. Cette demeure haut de gamme d'une surface de 475 m² vous offre confort, tranquillité et authenticité pour 15 personnes. Un parc de 7000 m², arboré, clos de murs est le lieu idéal pour profiter de vos amis, de votre famille, le temps d'un week-end ou plus."
Gîte la Fontenelle,16,346 km,346134,3 hours 30 mins,12607,3 hours 16 mins,11764,"6-8 Route de Bricquebec, 50700 Valognes, France","49.503454,-1.48263",http://www.grandsgites.com/gite-50-la-fontenelle-1421.htm,,06.12.22.34.30,02.33.40.06.80,Gestion libre : None  Autres infos : Gîte complet 14 pers : 500 € la nuitée  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Admis sauf chien de 1ère et 2ème catégorie Chèques vacances : Non,"
Situé au coeur de Cotentin, Valognes, ville d'art et d'Histoire du bocage normand avec ses hôtels particuliers, à 15 km des plages de la côte Est et 25 km de celles de la côte Ouest. Le gîte de ville la Fontenelle vous propose un séjour tout confort : très spacieux, grande jardin, Internet Wifi, nombreux sites touristiques et musées."
Ferme de la Dierge,33,330 km,329700,3 hours 11 mins,11452,3 hours 9 mins,11364,"50240 Saint-James, France","48.51459,-1.331412",http://www.grandsgites.com/gite-50-ferme-dierge-1884.htm,,06.87.40.03.87,02.33.48.32.43,Gestion libre : None Nuit + Petit-déj : 18 €  Autres infos : Nous contacter pour un tarif précis selon vos besoins.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Non,"
Le centre équestre de la ferme de la Dierge bénéficie d'un espace de 30 hectares, situé à 20 km du Mont Saint Michel. Pour les groupes, nous mettons à disposition un hébergement adapté, une salle de réception, notre ferme pédagogique, l'activité équestre, un gite de groupe, des emplacements de camping à la ferme et nous avons une expérience pour les séjours d'établissements spécialisés (accessibilité fauteuil). A disposition, une salle de réception pour 100 personnes avec dortoir, idéal pour des événements familiaux. Ici vous serez au contact de la nature avec tous les animaux que l'on peut trouver dans une ferme : poules, oies, vaches, moutons, chèvres, dindes, chevaux, poneys, cochons etc... Mais aussi des animaux plus insolites tels que lama, alapaga, chameau, cochon de bayeux, chat du bengal et nos chiens loups de Saarloos tout juste arrivés. La visite que nous proposons en groupe est avant tout une aventure pédagogique accompagnée d'un soigneur qui, au fur et à mesure, vous donnera les explications, les spécificités de chaque animal. 

"
Le Domaine de la cour,65,198 km,198194,2 hours 15 mins,8083,2 hours 14 mins,8017,"La Cour d'Aunou, 61500 Aunou-sur-Orne, France","48.608804, 0.22723",http://www.grandsgites.com/gite-61-domaine-cour-548.htm,,,06.44.91.10.47 / 06.11.34.13.32,"Gestion libre : Devis sur demande  Autres infos : Les tarifs concernent des week-ends arrivée vendredi 18h départ dimanche 18h
en gestion libre avec une salle de réception sonorisée, vaisselle, équipements.  Taxe de séjour : Incluse Location draps : 10/12 € Ménage fin de séjour : 190 € Animaux : Admis 10 € Chèques vacances : Oui","
Charme et confort à 2h de Paris, Nantes, Tours, Rennes, 1h de Rouen, Caen, le Mans. Convivialité et indépendance : une Maison d’hôte et trois petites maisons autour d'une cour en U au milieu de 4 hectares de prairies. Confort : les 12 chambres de la Maison d'hôte sont toutes avec salle de bain, la salle de réception de 80m² est sonorisée avec des éclairage festif, inutile de louer du matériel
supplémentaire. Il n'y a qu'à brancher votre ordinateur, votre téléphone... Trois terrasses, barbecues, jeux d'extérieur, chaises longues, piscine sous abri. Services associés : brunch, buffets, méchoui, repas festifs déposés dans la
cuisine..."
Château des Forges,35,356 km,355516,3 hours 47 mins,13629,3 hours 33 mins,12777,"125 Rue du Littoral, 50560 Gouville-sur-Mer, France","49.086923,-1.585503",http://www.grandsgites.com/gite-50-chateau-forges-2092.htm,,,06.70.91.31.91 / 06.08.31.15.92,"Gestion libre : Mai, juin et sept. : 700 € le week-end ; nuit suppl. : 250 €  Autres infos : Ces tarifs comprennent taie oreiller, drap housse, couverture et ménage.  Taxe de séjour : Incluse Location draps : 100 € Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
Le Château des Forges, construit dans le début des années 1800, se situe à 1 km des plages. Au milieu d'un parc de 1,5 hectare, vous y trouverez le calme. Bordé par un chemin de randonnée, il sera le départ de promenades familiales ressourçantes."
Les Campigny,15,232 km,232230,2 hours 34 mins,9234,2 hours 21 mins,8441,"D271, 14270 Le Mesnil-Mauger, France","49.070795, -0.037372",http://www.grandsgites.com/gite-14-les-campigny-3171.htm,,06.22.30.88.34,02.31.63.87.16,Gestion libre : None  Taxe de séjour : Incluse Location draps : 8 €/lit Ménage fin de séjour : 50 € Animaux : Admis Chèques vacances : Oui,"
Belle maison en colombages avec une grande pièce à vivre avec sa cheminée, son coin salon et sa cuisine toute équipée. Une chambre au RDC, et un coin toilette avec douche à l'italienne, et deux autres douches indépendantes et un WC indépendant avec un lave-linge. 3 chambres indépendantes avec lit double, et un coin nuit avec 7 couchages. Lavabo dans les 4 chambres indépendantes. 2 télévisions, et internet. Grande terrasse avec barbecue, table de ping-pong, grand terrain et coin jeux pour enfants. A côté, espace de jeux, tennis et boules."
Ma Bonne Etoile,15,285 km,284686,3 hours 0 mins,10798,2 hours 46 mins,9977,"75 Rue de Bayeux, 14520 Port-en-Bessin-Huppain, France","49.341136, -0.755420",http://www.grandsgites.com/gite-14-bonne-etoile-2785.htm,,,06.83.14.42.40,Gestion libre : None  Autres infos : Nous contacter pour toute demande particulière  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui,"
Située dans le bourg de Port en Bessin, port de pêche pittoresque en activité, Ma Bonne Etoile est une maison de charme pour passer de bons moments en famille ou entre amis. Nous avons équipé la maison comme pour nous avec des équipements généreux et haut de gamme : La salle à manger est lumineuse en Bow Window, le grand salon dispose de 3 canapés pour la convivialité, un billard est à disposition dans le salon.
Les chambres sont spacieuses et bénéficient de salles de bains privatives avec douche et WC. Le lounge bar avec piano permet de se détendre, la cuisine est bien équipée et très lumineuse. Les enfants bénéficient de leur salle de jeux décorée par Nathalie. Le salon télé est distinct des autres espaces, un grand hall vous accueille dans la maison. Enfin, l'extérieur comprend une terrasse abritée avec barbecue et salon de jardin et un grand jardin permet d'envisager de nombreux jeux ou flâneries sur les transats."
Gite de la Fleurière,12,161 km,161197,2 hours 17 mins,8204,2 hours 4 mins,7460,"25 La Fleurière, 61230 Orgères, France","48.743905, 0.337289",http://www.grandsgites.com/gite-61-la-fleuriere-2841.htm,,06.28.70.02.28,02.33.39.23.72,Gestion libre : None  Autres infos : Basse saison : toute l'année sauf vacances scolaires  Taxe de séjour : Non Location draps : 6 € Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Oui,"
La Fleurière : ce vieux bâtiment du XVIIIème siècle dispose d'un vaste séjour rustique (poutres, cheminée, pierres apparentes) et de chambres personnalisées. Les amateurs de nature apprécieront le charme du Pays d'Auge, les sympathiques chemins de randonnée de la région de Gacé et la vie à la ferme. "
Le Manoir des Parcs,33,211 km,211078,2 hours 21 mins,8434,2 hours 7 mins,7636,"3 Route de Deauville, 14100 Ouilly-le-Vicomte, France","49.1812358,0.2246397",http://www.grandsgites.com/gite-14-manoir-des-parcs-718.htm,,,06.52.01.14.55,"Gestion libre : None  Taxe de séjour : 0,65 €/nuit et pers. Location draps : 8 € Ménage fin de séjour : Non inclus Animaux : None Chèques vacances : Non","
Le Manoir des Parcs, en plein cœur du Pays d’Auge, est au centre de la Normandie ; point de départ idéal pour toutes les excursions régionales : à 5 mn de Lisieux, 20 mn de Deauville, Trouville ; 30 mn de Honfleur ; 45 mn de Caen, du Havre et de Ouistreham, 1h00 de Rouen et des plages du débarquement. Notre Manoir est une ancienne résidence d’été des évêques de Lisieux datant du 18ème siècle. A proximité des grands axes, nous sommes au milieu d’un parc de 2,9 Ha dont certains arbres ont plus de 250 ans.
Ce Manoir de 12 pièces dont 8 chambres vous accueillera dans le plus grand des conforts. Il y a 6 salles de bain ou salles d'eau avec toilettes. La cheminée vous apportera d'agréables moments de détentes."
La Ferme de la Bouguerie,30,312 km,311602,3 hours 26 mins,12351,3 hours 12 mins,11515,"La Bouguerie, 14380 Saint-Manvieu-Bocage, France","48.8115409,-0.9471416",http://www.grandsgites.com/gite-14-ferme-bouguerie-174.htm,,,06.30.35.29.21,"Gestion libre : None  Autres infos : Inclus : chauffage, bois pour cheminée, mise à disposition 10 torchons.  Taxe de séjour : Incluse Location draps : 12 €/lit (ou formule draps jetables 2 € par lit 1 personne ou 4 € lit 2 personnes) Ménage fin de séjour : 180 € (grand gîte 150 €, petit gîte 30 €) Animaux : Admis après accord du propriétaire Chèques vacances : Non","
Gîte spacieux dans un cadre verdoyant et calme, face au lac de la Dathée (300m) et à 5 km de Vire. Le golf de Vire-la-Dathée se situe à 2 mn de la propriété dans le prolongement du lac. Les loisirs sont nombreux grâce au lac (randonnées, base de voile, pêche, golf, voie verte) et sentiers de randonnées. Idéal pour vacances ou réunions familiales ou entre amis pour un week-end ou semaine (salle de réception pour 45 personnes assises). Possibilité séminaires, stages peinture, théâtre ou danse, réunions professionnelles etc."
La Quinarderie,13,342 km,341868,3 hours 34 mins,12853,3 hours 20 mins,11992,"1 La Quinarderie, 50200 Courcy, France","49.050586,-1.414453",http://www.grandsgites.com/gite-50-quinarderie-1834.htm,,06.81.13.55.87,09.50.33.20.05,Gestion libre : None  Autres infos : Les tarifs sont dégressifs dès 2 semaines de location.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 100 € Animaux : Admis Chèques vacances : Non,"
Demeure de charme de 250 m² au cœur d'une propriété de 9 ha en boisements et prairies. La propriété est sur le versant sud d'une colline, à 2 km de Coutances et 12 km de la mer. L'ensemble de la propriété est
libre d'accès à nos locataires. Cette maison comprend un grand hall d'entrée, une cuisine équipée avec piano, une salle à manger avec cheminée, un salon de projection avec canapé-lit, home cinéma avec plus de 300 films à disposition, 4 grandes chambres avec lit double, 2 salles d'eau, WC. Une ancienne boulangerie avec lit double est disponible à la belle saison pour 2 personnes supplémentaires (+10%). Le Wifi et l'accès à internet haut débit sont disponible."
Gîte du Haras de Ste Eugénie,73,276 km,276424,2 hours 31 mins,9032,2 hours 29 mins,8935,"28-38 Sainte-Eugénie, 61160 Aubry-en-Exmes, France","48.779062,0.07442",http://www.grandsgites.com/gite-61-haras-ste-eugenie-1653.htm,,06.14.51.37.13,02.33.36.80.80,"Gestion libre : 23 € par nuit : base 4 personnes par chambre Demi-pension : 54 €/pers. 1/2 pension avec repas traditionnel et spécialités
normandes  Autres infos : Tarifs ci-dessus pour le gîte de groupe.  Taxe de séjour : Incluse Location draps : 3 € Ménage fin de séjour : 3 € / pers. Animaux : Admis Chèques vacances : Oui","
Gite de groupe aménagé dans les dépendances du Haras de Sainte Eugénie. Gite + 3 chalets situés au pays des haras, en lisière de la forêt de Gouffern, proche du Haras National du Pin et à proximité d’Argentan. Ecole d'équitation et Poney club pour enfants."
Gîte de la Pinède,44,352 km,351575,3 hours 40 mins,13216,3 hours 26 mins,12366,"24-32 Rue de l'Hippodrome, 50430 Lessay, France","49.209680, -1.520538",http://www.grandsgites.com/gite-50-la-pinede-3016.htm,,,02.33.46.37.06,"Gestion libre : A partir de 14,80 € Nuit + Petit-déj : A partir de 17,80 € Demi-pension : A partir de 27,65 € Pension complète : A partir de 36,60 €  Autres infos : Nous bénéficions d'un agrément d'accueil de 60 personnes pour 2 classes de la même école (52 élèves et 8 accompagnateurs) répartis sur 3 gîtes. Pour plus d'information nous contacter.  Taxe de séjour : None Location draps : 3,95 € Ménage fin de séjour : None Animaux : Non admis Chèques vacances : Oui","
Au coeur d'un site naturel répertorié d'intérêt européen avec une diversité de paysage : la lande, ses bruyères, ses ajoncs, le bocage avec son réseau de sentiers cheminant à travers haies, le littoral, ses plages, ses dunes, mais aussi ses ""havres"", sortes de petits estuaires caractéristiques de côte ouest du Cotentin. Le marais, plat pays tantôt vert, tantôt ""blanc"". Des circuits balisés (par boucles de 6 à 23 km) vous attendent à la découverte du patrimoine naturel et humain du canton. La commune de Lessay est traversée par le circuit de grande randonnée N°223 qui longe le littoral de la Manche. Notre gite bénéficie d'un espace vert, d'espaces ludiques extérieurs, d'un cadre boisé et d'une équipe d'animateurs nature professionnels passionnés par l'environnement. Pour une découverte du patrimoine, un guide conférencier pourra vous guider à la demi-journée ou à la journée."
Les gîtes du Loterot,57,283 km,283407,2 hours 58 mins,10665,2 hours 44 mins,9825,"Loterot, 14240 Cahagnes, France","49.0794953,-0.7813704",http://www.grandsgites.com/gite-14-ferme-loterot-366.htm,,,02.31.77.57.27,Gestion libre : Tarifs : nous contacter  Autres infos : Nous consulter pour un tarif précis  Taxe de séjour : None Location draps : 6 € Ménage fin de séjour : Non inclus Animaux : Admis 25 € Chèques vacances : Oui,"
La Ferme du Loterot vous propose à la réservation 3 grands gîtes de 18 à 20 personnes d'une capacité totale de 57 lits pouvant se louer séparément ou en globalité, devenez alors notre hôte unique et privilégié. Nous accueillons les groupes, familles pour des événements festifs (mariage, anniversaire...) ainsi que les associations, écoles, entreprise pour des séjours de vacances, de détente ou séminaire, découverte de la région... Une salle de réception indépendante est dédiée aux différentes manifestations et animations (théâtre, musique, tatamis...). "
Gites de la Boderie,30,314 km,314406,2 hours 56 mins,10550,2 hours 54 mins,10454,"La Boderie, 61430 Sainte-Honorine-la-Chardonne, France","48.819340,-0.453048",http://www.grandsgites.com/gite-61-boderie-910.htm,,,06.13.82.37.21,"Gestion libre : None  Autres infos : Nous consulter pour un devis.  Taxe de séjour : Incluse ( à titre indicatif 0,35€/nuit/pers. + de 13 ans) Location draps : 8 € Ménage fin de séjour : A partir de 90 € Animaux : Admis Chèques vacances : Oui","
Au cœur du bocage normand, au bout d'un chemin de campagne, dans un fief du 16ème siècle, une grande cours fermée et arborée abritent le grand gite et les lodges (à l'étage de notre théâtre en campagne). Chaque bâtiment peut être loué indépendamment ou ensemble. Le tout fait partie du réseau Territoire Préservé (pas d'herbicides).
Nos compagnons les ânes pourront vous proposer des randonnées. Notre salle de théâtre et notre dojo pourront vous permettre d'organiser des stages, fêtes, réunions... A 250 km de Paris, 150 km de Rennes, 50 km de Caen."
